payment_id,ride_id,user_id,payment_method,amount,payment_status,transaction_id,payment_time,created_at
9023,9023,7800,apple_pay,54.78,completed,TXN-009023-4816,2024-12-25 01:48:00,2024-12-25 01:48:00
9024,9024,8387,google_pay,5.0,completed,TXN-009024-9962,2024-08-26 23:50:00,2024-08-26 23:50:00
9025,9025,4422,google_pay,78.54,completed,TXN-009025-4381,2024-10-10 19:20:00,2024-10-10 19:20:00
9026,9026,8415,cash,46.23,completed,TXN-009026-7348,2024-08-08 09:27:00,2024-08-08 09:27:00
9027,9027,6603,credit_card,66.3,completed,TXN-009027-9253,2024-10-09 17:10:00,2024-10-09 17:10:00
9028,9028,7714,debit_card,5.0,completed,TXN-009028-2620,2024-05-05 21:03:00,2024-05-05 21:03:00
9029,9029,7695,google_pay,13.3,completed,TXN-009029-7343,2024-03-01 02:52:00,2024-03-01 02:52:00
9030,9030,5082,cash,64.56,completed,TXN-009030-3147,2024-06-18 18:52:00,2024-06-18 18:52:00
9031,9031,4714,apple_pay,42.21,completed,TXN-009031-9431,2024-10-19 03:57:00,2024-10-19 03:57:00
9032,9032,8421,cash,23.54,completed,TXN-009032-7160,2024-05-22 12:56:00,2024-05-22 12:56:00
9033,9033,9462,credit_card,92.76,completed,TXN-009033-5579,2024-01-10 05:25:00,2024-01-10 05:25:00
9034,9034,3371,credit_card,0.0,failed,TXN-009034-7406,2024-06-04 12:35:00,2024-06-04 12:35:00
9035,9035,2978,debit_card,39.84,completed,TXN-009035-2837,2024-08-26 08:03:00,2024-08-26 08:03:00
9036,9036,7009,apple_pay,26.84,completed,TXN-009036-5385,2024-10-14 13:55:00,2024-10-14 13:55:00
9037,9037,4379,credit_card,35.5,completed,TXN-009037-5501,2024-09-08 18:40:00,2024-09-08 18:40:00
9038,9038,7077,google_pay,46.15,completed,TXN-009038-6332,2024-06-27 23:17:00,2024-06-27 23:17:00
9039,9039,9876,credit_card,14.99,completed,TXN-009039-2495,2024-06-07 03:19:00,2024-06-07 03:19:00
9040,9040,6322,cash,0.0,failed,TXN-009040-1391,2024-04-06 01:48:00,2024-04-06 01:48:00
9041,9041,6019,cash,5.0,completed,TXN-009041-4816,2024-10-18 02:43:00,2024-10-18 02:43:00
9042,9042,9724,cash,0.0,failed,TXN-009042-4048,2024-01-29 10:41:00,2024-01-29 10:41:00
9043,9043,5927,cash,18.25,completed,TXN-009043-2806,2024-03-12 16:07:00,2024-03-12 16:07:00
9044,9044,5530,cash,47.36,completed,TXN-009044-8757,2024-12-18 05:20:00,2024-12-18 05:20:00
9045,9045,7189,credit_card,31.11,completed,TXN-009045-4481,2024-04-14 12:35:00,2024-04-14 12:35:00
9046,9046,5560,google_pay,46.03,completed,TXN-009046-4816,2024-11-23 01:14:00,2024-11-23 01:14:00
9047,9047,2863,apple_pay,18.9,completed,TXN-009047-1443,2024-06-25 01:57:00,2024-06-25 01:57:00
9048,9048,7238,debit_card,50.11,completed,TXN-009048-5271,2024-03-17 18:31:00,2024-03-17 18:31:00
9049,9049,9421,credit_card,64.01,completed,TXN-009049-3489,2024-07-26 03:34:00,2024-07-26 03:34:00
9050,9050,3076,google_pay,96.15,completed,TXN-009050-3197,2024-06-09 20:06:00,2024-06-09 20:06:00
9051,9051,5782,credit_card,33.31,completed,TXN-009051-2749,2024-08-08 23:57:00,2024-08-08 23:57:00
9052,9052,3176,google_pay,15.96,completed,TXN-009052-3539,2024-04-25 09:16:00,2024-04-25 09:16:00
9053,9053,4979,debit_card,112.78,completed,TXN-009053-8100,2024-10-13 11:36:00,2024-10-13 11:36:00
9054,9054,6027,apple_pay,53.76,completed,TXN-009054-7651,2024-01-14 16:43:00,2024-01-14 16:43:00
9055,9055,8576,google_pay,37.51,completed,TXN-009055-4875,2024-07-23 00:48:00,2024-07-23 00:48:00
9056,9056,3214,apple_pay,32.24,completed,TXN-009056-4480,2024-10-03 06:13:00,2024-10-03 06:13:00
9057,9057,9616,debit_card,19.76,completed,TXN-009057-9547,2024-12-10 19:37:00,2024-12-10 19:37:00
9058,9058,6814,google_pay,41.27,completed,TXN-009058-6323,2024-02-06 13:00:00,2024-02-06 13:00:00
9059,9059,5062,cash,52.07,completed,TXN-009059-2296,2024-12-14 08:28:00,2024-12-14 08:28:00
9060,9060,7057,debit_card,60.87,completed,TXN-009060-6352,2024-06-09 19:37:00,2024-06-09 19:37:00
9061,9061,2754,google_pay,42.25,completed,TXN-009061-7722,2024-08-15 05:41:00,2024-08-15 05:41:00
9062,9062,6478,google_pay,29.06,completed,TXN-009062-1828,2024-12-17 11:54:00,2024-12-17 11:54:00
9063,9063,8548,google_pay,25.59,completed,TXN-009063-8703,2024-07-24 00:07:00,2024-07-24 00:07:00
9064,9064,4467,cash,18.94,completed,TXN-009064-9371,2024-11-01 21:41:00,2024-11-01 21:41:00
9065,9065,8830,google_pay,61.44,completed,TXN-009065-5515,2024-03-25 14:14:00,2024-03-25 14:14:00
9066,9066,2887,debit_card,39.45,completed,TXN-009066-7516,2024-10-21 19:58:00,2024-10-21 19:58:00
9067,9067,5338,credit_card,23.94,completed,TXN-009067-6196,2024-07-29 07:00:00,2024-07-29 07:00:00
9068,9068,8679,apple_pay,21.95,completed,TXN-009068-7255,2024-08-11 16:56:00,2024-08-11 16:56:00
9069,9069,7143,google_pay,13.13,completed,TXN-009069-9349,2024-01-19 12:00:00,2024-01-19 12:00:00
9070,9070,5576,credit_card,63.42,completed,TXN-009070-9611,2024-10-12 04:46:00,2024-10-12 04:46:00
9071,9071,4202,debit_card,43.93,completed,TXN-009071-4843,2024-03-22 17:13:00,2024-03-22 17:13:00
9072,9072,7883,cash,27.75,completed,TXN-009072-1188,2024-12-02 17:24:00,2024-12-02 17:24:00
9073,9073,2766,credit_card,102.45,completed,TXN-009073-9629,2024-03-18 10:43:00,2024-03-18 10:43:00
9074,9074,7027,cash,7.41,completed,TXN-009074-7858,2024-03-20 03:48:00,2024-03-20 03:48:00
9075,9075,8106,google_pay,5.0,completed,TXN-009075-7144,2024-04-19 00:56:00,2024-04-19 00:56:00
9076,9076,3952,credit_card,81.51,completed,TXN-009076-1071,2024-04-08 12:13:00,2024-04-08 12:13:00
9077,9077,5584,cash,45.02,completed,TXN-009077-2632,2024-02-28 20:58:00,2024-02-28 20:58:00
9078,9078,6849,google_pay,15.25,completed,TXN-009078-1410,2024-03-17 10:38:00,2024-03-17 10:38:00
9079,9079,2867,credit_card,25.62,completed,TXN-009079-9270,2024-10-21 19:26:00,2024-10-21 19:26:00
9080,9080,3832,apple_pay,5.85,completed,TXN-009080-1000,2024-02-08 09:54:00,2024-02-08 09:54:00
9081,9081,8752,credit_card,10.56,completed,TXN-009081-9679,2024-03-30 04:00:00,2024-03-30 04:00:00
9082,9082,3310,apple_pay,0.0,failed,TXN-009082-7149,2024-09-23 07:53:00,2024-09-23 07:53:00
9083,9083,7717,apple_pay,60.54,completed,TXN-009083-3941,2024-01-20 13:49:00,2024-01-20 13:49:00
9084,9084,6139,cash,35.82,completed,TXN-009084-6736,2024-07-12 22:16:00,2024-07-12 22:16:00
9085,9085,9962,cash,23.68,completed,TXN-009085-6979,2024-06-29 00:03:00,2024-06-29 00:03:00
9086,9086,9855,apple_pay,44.95,completed,TXN-009086-1309,2024-09-13 23:49:00,2024-09-13 23:49:00
9087,9087,4812,cash,21.18,completed,TXN-009087-6421,2024-08-18 09:59:00,2024-08-18 09:59:00
9088,9088,5470,cash,89.43,completed,TXN-009088-8290,2024-04-02 02:10:00,2024-04-02 02:10:00
9089,9089,8559,google_pay,51.42,completed,TXN-009089-9424,2024-01-13 23:47:00,2024-01-13 23:47:00
9090,9090,2574,apple_pay,60.33,completed,TXN-009090-8423,2024-07-21 06:22:00,2024-07-21 06:22:00
9091,9091,4782,cash,31.35,completed,TXN-009091-4168,2024-07-12 13:26:00,2024-07-12 13:26:00
9092,9092,2972,debit_card,5.0,completed,TXN-009092-8593,2024-01-26 23:52:00,2024-01-26 23:52:00
9093,9093,8199,cash,12.68,completed,TXN-009093-9841,2024-11-10 22:48:00,2024-11-10 22:48:00
9094,9094,6919,credit_card,95.42,completed,TXN-009094-5981,2024-11-10 10:25:00,2024-11-10 10:25:00
9095,9095,7065,cash,39.35,completed,TXN-009095-7946,2024-03-02 16:58:00,2024-03-02 16:58:00
9096,9096,7611,cash,82.76,completed,TXN-009096-9962,2024-05-22 19:45:00,2024-05-22 19:45:00
9097,9097,7678,debit_card,21.36,completed,TXN-009097-5449,2024-05-25 19:58:00,2024-05-25 19:58:00
9098,9098,5135,debit_card,8.44,completed,TXN-009098-8899,2024-12-01 16:22:00,2024-12-01 16:22:00
9099,9099,9033,apple_pay,56.61,completed,TXN-009099-4141,2024-11-22 20:08:00,2024-11-22 20:08:00
9100,9100,3641,credit_card,88.37,completed,TXN-009100-6202,2024-07-02 16:50:00,2024-07-02 16:50:00
9101,9101,2621,google_pay,37.1,completed,TXN-009101-8519,2024-01-08 06:21:00,2024-01-08 06:21:00
9102,9102,7860,cash,34.06,completed,TXN-009102-5821,2024-11-18 11:54:00,2024-11-18 11:54:00
9103,9103,7408,apple_pay,83.52,completed,TXN-009103-9377,2024-07-03 18:29:00,2024-07-03 18:29:00
9104,9104,2986,debit_card,56.21,completed,TXN-009104-5493,2024-03-23 12:47:00,2024-03-23 12:47:00
9105,9105,6317,cash,50.11,completed,TXN-009105-2724,2024-02-29 19:14:00,2024-02-29 19:14:00
9106,9106,7604,apple_pay,20.33,completed,TXN-009106-4429,2024-05-05 06:47:00,2024-05-05 06:47:00
9107,9107,8162,google_pay,57.23,completed,TXN-009107-8870,2024-10-23 20:51:00,2024-10-23 20:51:00
9108,9108,5256,google_pay,15.37,completed,TXN-009108-9452,2024-10-06 00:55:00,2024-10-06 00:55:00
9109,9109,6305,cash,19.02,completed,TXN-009109-8270,2024-10-19 20:42:00,2024-10-19 20:42:00
9110,9110,2697,apple_pay,30.25,completed,TXN-009110-4487,2024-04-13 11:12:00,2024-04-13 11:12:00
9111,9111,9538,cash,85.04,completed,TXN-009111-1489,2024-03-28 00:16:00,2024-03-28 00:16:00
9112,9112,8174,apple_pay,105.39,completed,TXN-009112-5373,2024-03-04 12:17:00,2024-03-04 12:17:00
9113,9113,4298,apple_pay,16.3,completed,TXN-009113-5003,2024-10-30 21:08:00,2024-10-30 21:08:00
9114,9114,4907,debit_card,42.73,completed,TXN-009114-9405,2024-07-10 11:46:00,2024-07-10 11:46:00
9115,9115,6005,google_pay,29.84,completed,TXN-009115-1559,2024-03-08 06:58:00,2024-03-08 06:58:00
9116,9116,6634,credit_card,39.16,completed,TXN-009116-3436,2024-09-21 14:13:00,2024-09-21 14:13:00
9117,9117,5657,apple_pay,48.8,completed,TXN-009117-1725,2024-08-01 04:09:00,2024-08-01 04:09:00
9118,9118,8087,google_pay,18.27,completed,TXN-009118-6078,2024-01-14 00:32:00,2024-01-14 00:32:00
9119,9119,6576,cash,19.31,completed,TXN-009119-3252,2024-04-08 15:38:00,2024-04-08 15:38:00
9120,9120,6874,credit_card,33.74,completed,TXN-009120-5781,2024-03-31 17:39:00,2024-03-31 17:39:00
9121,9121,7096,google_pay,74.34,completed,TXN-009121-7860,2024-05-15 05:30:00,2024-05-15 05:30:00
9122,9122,8815,cash,16.98,completed,TXN-009122-4933,2024-11-07 00:38:00,2024-11-07 00:38:00
9123,9123,4984,apple_pay,65.79,completed,TXN-009123-9348,2024-07-29 11:07:00,2024-07-29 11:07:00
9124,9124,9519,cash,49.2,completed,TXN-009124-2102,2024-07-27 11:11:00,2024-07-27 11:11:00
9125,9125,8906,apple_pay,40.02,completed,TXN-009125-8581,2024-12-07 06:22:00,2024-12-07 06:22:00
9126,9126,5430,debit_card,7.79,completed,TXN-009126-5420,2024-03-12 20:12:00,2024-03-12 20:12:00
9127,9127,8400,google_pay,14.06,completed,TXN-009127-5455,2024-09-13 10:37:00,2024-09-13 10:37:00
9128,9128,6271,apple_pay,51.17,completed,TXN-009128-3103,2024-08-28 01:42:00,2024-08-28 01:42:00
9129,9129,5375,debit_card,40.98,completed,TXN-009129-3309,2024-07-19 16:05:00,2024-07-19 16:05:00
9130,9130,8376,credit_card,33.96,completed,TXN-009130-1844,2024-02-17 10:21:00,2024-02-17 10:21:00
9131,9131,5681,apple_pay,94.28,completed,TXN-009131-2213,2024-08-11 09:00:00,2024-08-11 09:00:00
9132,9132,9619,google_pay,6.55,completed,TXN-009132-2143,2024-01-09 19:18:00,2024-01-09 19:18:00
9133,9133,8424,debit_card,6.2,completed,TXN-009133-6927,2024-03-01 19:22:00,2024-03-01 19:22:00
9134,9134,8655,apple_pay,29.34,completed,TXN-009134-6384,2024-02-25 10:50:00,2024-02-25 10:50:00
9135,9135,7627,google_pay,107.77,completed,TXN-009135-7198,2024-08-15 15:37:00,2024-08-15 15:37:00
9136,9136,9359,apple_pay,60.96,completed,TXN-009136-8312,2024-03-20 23:33:00,2024-03-20 23:33:00
9137,9137,4412,debit_card,13.65,completed,TXN-009137-8799,2024-07-28 14:42:00,2024-07-28 14:42:00
9138,9138,3929,debit_card,54.32,completed,TXN-009138-1085,2024-03-26 03:56:00,2024-03-26 03:56:00
9139,9139,3282,debit_card,79.58,completed,TXN-009139-2881,2024-06-23 14:38:00,2024-06-23 14:38:00
9140,9140,3282,google_pay,47.46,completed,TXN-009140-9003,2024-10-19 16:41:00,2024-10-19 16:41:00
9141,9141,3500,cash,55.32,completed,TXN-009141-7434,2024-02-29 03:00:00,2024-02-29 03:00:00
9142,9142,4387,google_pay,54.85,completed,TXN-009142-4298,2024-10-28 18:26:00,2024-10-28 18:26:00
9143,9143,4656,credit_card,0.0,failed,TXN-009143-3243,2024-04-01 01:55:00,2024-04-01 01:55:00
9144,9144,7194,google_pay,54.76,completed,TXN-009144-4011,2024-10-17 08:17:00,2024-10-17 08:17:00
9145,9145,6525,cash,39.38,completed,TXN-009145-6385,2024-02-11 06:29:00,2024-02-11 06:29:00
9146,9146,5938,credit_card,33.36,completed,TXN-009146-3079,2024-03-13 09:33:00,2024-03-13 09:33:00
9147,9147,3837,debit_card,56.62,completed,TXN-009147-5385,2024-03-08 17:27:00,2024-03-08 17:27:00
9148,9148,8948,debit_card,51.93,completed,TXN-009148-7676,2024-01-04 23:09:00,2024-01-04 23:09:00
9149,9149,5236,debit_card,64.18,completed,TXN-009149-1715,2024-09-15 04:41:00,2024-09-15 04:41:00
9150,9150,6918,credit_card,67.2,completed,TXN-009150-9727,2024-04-13 09:06:00,2024-04-13 09:06:00
9151,9151,8207,credit_card,8.61,completed,TXN-009151-6905,2024-12-15 20:55:00,2024-12-15 20:55:00
9152,9152,9348,debit_card,14.3,completed,TXN-009152-4667,2024-06-19 15:42:00,2024-06-19 15:42:00
9153,9153,7941,google_pay,36.39,completed,TXN-009153-8002,2024-07-06 22:30:00,2024-07-06 22:30:00
9154,9154,7670,google_pay,68.98,completed,TXN-009154-9903,2024-02-06 03:48:00,2024-02-06 03:48:00
9155,9155,5886,cash,49.8,completed,TXN-009155-7801,2024-10-13 13:45:00,2024-10-13 13:45:00
9156,9156,3366,credit_card,32.07,completed,TXN-009156-4225,2024-07-04 06:35:00,2024-07-04 06:35:00
9157,9157,7697,credit_card,31.52,completed,TXN-009157-5092,2024-05-30 01:25:00,2024-05-30 01:25:00
9158,9158,7008,debit_card,50.71,completed,TXN-009158-4099,2024-02-19 18:08:00,2024-02-19 18:08:00
9159,9159,4676,google_pay,19.46,completed,TXN-009159-5974,2024-04-28 04:20:00,2024-04-28 04:20:00
9160,9160,2913,debit_card,36.6,completed,TXN-009160-7859,2024-11-04 10:58:00,2024-11-04 10:58:00
9161,9161,4782,cash,108.22,completed,TXN-009161-7080,2024-03-15 08:26:00,2024-03-15 08:26:00
9162,9162,9117,apple_pay,45.71,completed,TXN-009162-9184,2024-09-16 12:11:00,2024-09-16 12:11:00
9163,9163,2973,credit_card,37.62,completed,TXN-009163-7294,2024-08-27 06:36:00,2024-08-27 06:36:00
9164,9164,7501,credit_card,19.97,completed,TXN-009164-2239,2024-02-03 03:06:00,2024-02-03 03:06:00
9165,9165,4929,credit_card,31.09,completed,TXN-009165-5502,2024-06-29 15:45:00,2024-06-29 15:45:00
9166,9166,5135,debit_card,21.71,completed,TXN-009166-4097,2024-05-16 23:55:00,2024-05-16 23:55:00
9167,9167,2960,debit_card,87.33,completed,TXN-009167-8114,2024-11-14 10:06:00,2024-11-14 10:06:00
9168,9168,7735,debit_card,11.09,completed,TXN-009168-6769,2024-11-29 04:27:00,2024-11-29 04:27:00
9169,9169,8074,debit_card,44.48,completed,TXN-009169-5392,2024-01-04 23:44:00,2024-01-04 23:44:00
9170,9170,5835,cash,30.87,completed,TXN-009170-3995,2024-10-12 20:18:00,2024-10-12 20:18:00
9171,9171,9190,credit_card,18.03,completed,TXN-009171-1992,2024-01-04 12:22:00,2024-01-04 12:22:00
9172,9172,3589,debit_card,31.0,completed,TXN-009172-3837,2024-01-27 19:02:00,2024-01-27 19:02:00
9173,9173,2735,google_pay,0.0,failed,TXN-009173-7488,2024-12-09 09:18:00,2024-12-09 09:18:00
9174,9174,5302,apple_pay,6.47,completed,TXN-009174-9022,2024-03-27 16:33:00,2024-03-27 16:33:00
9175,9175,8713,apple_pay,74.04,completed,TXN-009175-7012,2024-11-26 20:08:00,2024-11-26 20:08:00
9176,9176,4150,credit_card,20.52,completed,TXN-009176-6207,2024-03-09 21:02:00,2024-03-09 21:02:00
9177,9177,8334,debit_card,80.05,completed,TXN-009177-8432,2024-01-03 10:20:00,2024-01-03 10:20:00
9178,9178,7586,apple_pay,65.49,completed,TXN-009178-9307,2024-12-13 10:29:00,2024-12-13 10:29:00
9179,9179,5758,credit_card,109.54,completed,TXN-009179-5815,2024-05-06 16:27:00,2024-05-06 16:27:00
9180,9180,4129,debit_card,6.9,completed,TXN-009180-5256,2024-03-15 21:24:00,2024-03-15 21:24:00
9181,9181,7901,cash,25.95,completed,TXN-009181-8602,2024-10-13 16:42:00,2024-10-13 16:42:00
9182,9182,3459,debit_card,49.35,completed,TXN-009182-7389,2024-07-14 17:21:00,2024-07-14 17:21:00
9183,9183,9377,google_pay,27.87,completed,TXN-009183-4870,2024-07-17 20:32:00,2024-07-17 20:32:00
9184,9184,8600,cash,49.2,completed,TXN-009184-6916,2024-06-03 07:13:00,2024-06-03 07:13:00
9185,9185,3775,apple_pay,10.47,completed,TXN-009185-3512,2024-02-14 02:14:00,2024-02-14 02:14:00
9186,9186,7150,credit_card,19.14,completed,TXN-009186-9099,2024-11-10 11:18:00,2024-11-10 11:18:00
9187,9187,5730,cash,35.49,completed,TXN-009187-4845,2024-05-19 07:39:00,2024-05-19 07:39:00
9188,9188,5589,google_pay,11.0,completed,TXN-009188-1641,2024-05-25 02:20:00,2024-05-25 02:20:00
9189,9189,5512,apple_pay,20.73,completed,TXN-009189-4189,2024-08-18 00:51:00,2024-08-18 00:51:00
9190,9190,9017,google_pay,43.39,completed,TXN-009190-6373,2024-03-26 16:10:00,2024-03-26 16:10:00
9191,9191,3697,credit_card,54.28,completed,TXN-009191-2996,2024-07-23 11:42:00,2024-07-23 11:42:00
9192,9192,8396,google_pay,32.93,completed,TXN-009192-3763,2024-03-29 15:03:00,2024-03-29 15:03:00
9193,9193,2860,credit_card,0.0,failed,TXN-009193-7928,2024-04-29 14:27:00,2024-04-29 14:27:00
9194,9194,3915,cash,43.55,completed,TXN-009194-6603,2024-08-06 21:32:00,2024-08-06 21:32:00
9195,9195,9499,debit_card,30.43,completed,TXN-009195-3778,2024-12-15 03:53:00,2024-12-15 03:53:00
9196,9196,8124,debit_card,77.47,completed,TXN-009196-1982,2024-03-25 21:50:00,2024-03-25 21:50:00
9197,9197,5967,apple_pay,14.25,completed,TXN-009197-3618,2024-07-31 02:53:00,2024-07-31 02:53:00
9198,9198,2710,cash,34.48,completed,TXN-009198-1270,2024-09-15 11:39:00,2024-09-15 11:39:00
9199,9199,2760,credit_card,15.18,completed,TXN-009199-8204,2024-07-02 18:48:00,2024-07-02 18:48:00
9200,9200,3260,google_pay,52.25,completed,TXN-009200-6259,2024-10-13 18:37:00,2024-10-13 18:37:00
9201,9201,8415,debit_card,19.73,completed,TXN-009201-1844,2024-04-03 18:06:00,2024-04-03 18:06:00
9202,9202,6669,google_pay,77.53,completed,TXN-009202-7877,2024-11-28 12:18:00,2024-11-28 12:18:00
9203,9203,5411,google_pay,31.26,completed,TXN-009203-8095,2024-03-02 11:17:00,2024-03-02 11:17:00
9204,9204,3468,debit_card,5.0,completed,TXN-009204-1890,2024-04-04 15:30:00,2024-04-04 15:30:00
9205,9205,8192,google_pay,82.74,completed,TXN-009205-8786,2024-10-01 09:16:00,2024-10-01 09:16:00
9206,9206,9853,credit_card,20.77,completed,TXN-009206-9954,2024-03-09 23:37:00,2024-03-09 23:37:00
9207,9207,5377,apple_pay,5.0,completed,TXN-009207-9653,2024-01-22 06:58:00,2024-01-22 06:58:00
9208,9208,6821,credit_card,45.15,completed,TXN-009208-7865,2024-01-03 11:09:00,2024-01-03 11:09:00
9209,9209,4357,cash,34.47,completed,TXN-009209-8223,2024-07-31 23:53:00,2024-07-31 23:53:00
9210,9210,9955,google_pay,27.19,completed,TXN-009210-7907,2024-11-21 07:10:00,2024-11-21 07:10:00
9211,9211,9663,credit_card,72.16,completed,TXN-009211-4222,2024-02-23 07:11:00,2024-02-23 07:11:00
9212,9212,8443,debit_card,40.15,completed,TXN-009212-8699,2024-02-17 02:09:00,2024-02-17 02:09:00
9213,9213,3657,google_pay,51.88,completed,TXN-009213-2997,2024-09-22 10:24:00,2024-09-22 10:24:00
9214,9214,7895,cash,61.72,completed,TXN-009214-9549,2024-11-10 11:03:00,2024-11-10 11:03:00
9215,9215,9053,credit_card,9.24,completed,TXN-009215-5330,2024-11-01 11:28:00,2024-11-01 11:28:00
9216,9216,7551,google_pay,60.27,completed,TXN-009216-2481,2024-12-20 22:31:00,2024-12-20 22:31:00
9217,9217,6824,google_pay,27.09,completed,TXN-009217-4180,2024-08-04 01:53:00,2024-08-04 01:53:00
9218,9218,6977,cash,18.38,completed,TXN-009218-3861,2024-12-21 12:03:00,2024-12-21 12:03:00
9219,9219,8582,credit_card,27.15,completed,TXN-009219-1318,2024-02-10 02:32:00,2024-02-10 02:32:00
9220,9220,9660,debit_card,66.58,completed,TXN-009220-8639,2024-03-05 23:22:00,2024-03-05 23:22:00
9221,9221,5467,debit_card,19.51,completed,TXN-009221-9543,2024-05-11 21:58:00,2024-05-11 21:58:00
9222,9222,6440,google_pay,46.45,completed,TXN-009222-4634,2024-04-27 21:30:00,2024-04-27 21:30:00
9223,9223,8099,cash,83.02,completed,TXN-009223-7477,2024-08-24 15:14:00,2024-08-24 15:14:00
9224,9224,7734,google_pay,12.23,completed,TXN-009224-7588,2024-08-25 19:32:00,2024-08-25 19:32:00
9225,9225,2648,credit_card,33.59,completed,TXN-009225-1799,2024-04-14 12:18:00,2024-04-14 12:18:00
9226,9226,5779,google_pay,55.88,completed,TXN-009226-7854,2024-12-25 22:21:00,2024-12-25 22:21:00
9227,9227,7598,credit_card,11.21,completed,TXN-009227-4257,2024-04-04 06:11:00,2024-04-04 06:11:00
9228,9228,6543,credit_card,41.29,completed,TXN-009228-2173,2024-05-04 09:08:00,2024-05-04 09:08:00
9229,9229,5448,google_pay,22.34,completed,TXN-009229-2931,2024-01-31 15:09:00,2024-01-31 15:09:00
9230,9230,3565,debit_card,42.17,completed,TXN-009230-4462,2024-02-02 02:56:00,2024-02-02 02:56:00
9231,9231,7523,credit_card,10.58,completed,TXN-009231-7547,2024-09-22 03:45:00,2024-09-22 03:45:00
9232,9232,4351,cash,23.77,completed,TXN-009232-3001,2024-05-30 23:15:00,2024-05-30 23:15:00
9233,9233,4724,debit_card,6.93,completed,TXN-009233-2089,2024-08-04 04:34:00,2024-08-04 04:34:00
9234,9234,4695,cash,31.08,completed,TXN-009234-4118,2024-02-05 09:32:00,2024-02-05 09:32:00
9235,9235,3049,credit_card,47.48,completed,TXN-009235-6223,2024-01-02 00:42:00,2024-01-02 00:42:00
9236,9236,2675,credit_card,57.78,completed,TXN-009236-4640,2024-07-03 10:10:00,2024-07-03 10:10:00
9237,9237,5694,apple_pay,53.21,completed,TXN-009237-1956,2024-05-26 06:08:00,2024-05-26 06:08:00
9238,9238,9509,debit_card,15.71,completed,TXN-009238-9070,2024-04-18 04:19:00,2024-04-18 04:19:00
9239,9239,6148,google_pay,45.77,completed,TXN-009239-8674,2024-04-09 15:10:00,2024-04-09 15:10:00
9240,9240,3220,apple_pay,101.72,completed,TXN-009240-2635,2024-09-07 15:29:00,2024-09-07 15:29:00
9241,9241,6129,apple_pay,14.28,completed,TXN-009241-4368,2024-09-01 15:37:00,2024-09-01 15:37:00
9242,9242,2702,apple_pay,92.54,completed,TXN-009242-2591,2024-04-24 03:17:00,2024-04-24 03:17:00
9243,9243,7132,google_pay,6.15,completed,TXN-009243-6916,2024-11-26 16:15:00,2024-11-26 16:15:00
9244,9244,2863,debit_card,11.09,completed,TXN-009244-2392,2024-12-30 13:31:00,2024-12-30 13:31:00
9245,9245,9851,credit_card,62.15,completed,TXN-009245-8336,2024-06-26 23:10:00,2024-06-26 23:10:00
9246,9246,7431,google_pay,52.4,completed,TXN-009246-7826,2024-09-05 22:53:00,2024-09-05 22:53:00
9247,9247,3482,credit_card,17.63,completed,TXN-009247-6309,2024-10-11 04:27:00,2024-10-11 04:27:00
9248,9248,7441,credit_card,82.72,completed,TXN-009248-5380,2024-05-19 08:50:00,2024-05-19 08:50:00
9249,9249,9116,credit_card,34.9,completed,TXN-009249-6215,2024-10-29 13:18:00,2024-10-29 13:18:00
9250,9250,3802,debit_card,0.0,failed,TXN-009250-1818,2024-11-18 10:46:00,2024-11-18 10:46:00
9251,9251,9808,debit_card,30.18,completed,TXN-009251-9340,2024-05-24 04:31:00,2024-05-24 04:31:00
9252,9252,6808,cash,28.13,completed,TXN-009252-2936,2024-01-19 22:25:00,2024-01-19 22:25:00
9253,9253,9244,google_pay,71.27,completed,TXN-009253-2044,2024-11-27 06:30:00,2024-11-27 06:30:00
9254,9254,4035,debit_card,10.22,completed,TXN-009254-5668,2024-06-18 05:10:00,2024-06-18 05:10:00
9255,9255,2827,google_pay,104.38,completed,TXN-009255-4408,2024-04-18 16:59:00,2024-04-18 16:59:00
9256,9256,9308,google_pay,33.3,completed,TXN-009256-1126,2024-07-16 11:06:00,2024-07-16 11:06:00
9257,9257,9667,google_pay,13.27,completed,TXN-009257-3104,2024-05-26 21:09:00,2024-05-26 21:09:00
9258,9258,4812,apple_pay,64.99,completed,TXN-009258-1853,2024-11-27 06:37:00,2024-11-27 06:37:00
9259,9259,2908,debit_card,12.98,completed,TXN-009259-9873,2024-03-04 20:09:00,2024-03-04 20:09:00
9260,9260,5332,debit_card,23.07,completed,TXN-009260-1981,2024-12-17 09:51:00,2024-12-17 09:51:00
9261,9261,3669,debit_card,107.44,completed,TXN-009261-3624,2024-09-05 22:36:00,2024-09-05 22:36:00
9262,9262,8953,google_pay,36.65,completed,TXN-009262-4507,2024-09-28 18:33:00,2024-09-28 18:33:00
9263,9263,8904,credit_card,34.71,completed,TXN-009263-7322,2024-05-05 04:03:00,2024-05-05 04:03:00
9264,9264,8937,cash,25.86,completed,TXN-009264-4877,2024-09-09 15:35:00,2024-09-09 15:35:00
9265,9265,8959,cash,49.91,completed,TXN-009265-1787,2024-09-05 16:41:00,2024-09-05 16:41:00
9266,9266,9190,debit_card,52.51,completed,TXN-009266-1766,2024-04-24 22:03:00,2024-04-24 22:03:00
9267,9267,6885,debit_card,21.26,completed,TXN-009267-9427,2024-05-11 05:49:00,2024-05-11 05:49:00
