rating_id,ride_id,rider_id,driver_id,rating,comment,rated_at,created_at
9470,9470,8686,1174,5,Very polite and clean vehicle.,2024-03-06 21:04:00,2024-03-06 21:04:00
9471,9471,6847,2177,5,"Excellent driving, pleasant conversation.",2024-12-27 23:23:00,2024-12-27 23:23:00
9472,9472,9774,2166,5,Very polite and clean vehicle.,2024-11-11 09:09:00,2024-11-11 09:09:00
9473,9473,3599,1747,2,Ride was cancelled.,2024-08-18 19:12:00,2024-08-18 19:12:00
9474,9474,8996,79,5,Quick pickup and very safe driving.,2024-06-12 14:13:00,2024-06-12 14:13:00
9475,9475,5961,612,5,Quick pickup and very safe driving.,2024-12-30 17:10:00,2024-12-30 17:10:00
9476,9476,8398,1242,5,Best ride of the week!,2024-02-02 22:09:00,2024-02-02 22:09:00
9477,9477,5218,1241,5,Best ride of the week!,2024-02-14 11:45:00,2024-02-14 11:45:00
9478,9478,9036,2149,4,Pleasant trip.,2024-01-23 08:10:00,2024-01-23 08:10:00
9479,9479,5394,2069,1,"Rude driver, uncomfortable ride.",2024-05-10 01:34:00,2024-05-10 01:34:00
9480,9480,8562,1558,5,Great driver and smooth ride!,2024-10-10 11:31:00,2024-10-10 11:31:00
9481,9481,4971,1788,1,Ride was cancelled.,2024-09-15 03:56:00,2024-09-15 03:56:00
9482,9482,9200,1983,4,"Good ride overall, arrived safely.",2024-01-17 10:35:00,2024-01-17 10:35:00
9483,9483,4837,858,5,Best ride of the week!,2024-10-09 04:40:00,2024-10-09 04:40:00
9484,9484,3371,1518,4,"Good ride overall, arrived safely.",2024-05-02 14:25:00,2024-05-02 14:25:00
9485,9485,4841,1837,5,Quick pickup and very safe driving.,2024-04-29 05:00:00,2024-04-29 05:00:00
9486,9486,5277,436,2,Ride was cancelled.,2024-08-28 00:16:00,2024-08-28 00:16:00
9487,9487,9399,1224,4,"Car was very clean, slight delay due to traffic.",2024-04-03 00:53:00,2024-04-03 00:53:00
9488,9488,8503,778,5,Great driver and smooth ride!,2024-07-03 04:05:00,2024-07-03 04:05:00
9489,9489,4060,1992,5,Quick pickup and very safe driving.,2024-02-02 21:04:00,2024-02-02 21:04:00
9490,9490,6321,1923,5,"Excellent driving, pleasant conversation.",2024-05-26 12:11:00,2024-05-26 12:11:00
9491,9491,5174,1888,5,Great driver and smooth ride!,2024-06-05 08:02:00,2024-06-05 08:02:00
9492,9492,8200,1706,5,Quick pickup and very safe driving.,2024-06-13 12:41:00,2024-06-13 12:41:00
9493,9493,6319,2120,3,Ride was cancelled.,2024-02-01 06:04:00,2024-02-01 06:04:00
9494,9494,3515,1817,5,Best ride of the week!,2024-04-11 15:02:00,2024-04-11 15:02:00
9495,9495,5530,478,5,Very polite and clean vehicle.,2024-05-27 20:13:00,2024-05-27 20:13:00
9496,9496,6792,2455,5,Very polite and clean vehicle.,2024-05-08 20:04:00,2024-05-08 20:04:00
9497,9497,8444,801,4,Pleasant trip.,2024-11-25 23:10:00,2024-11-25 23:10:00
9498,9498,8789,2326,2,Air conditioning wasn't working.,2024-05-17 21:40:00,2024-05-17 21:40:00
9499,9499,2878,1651,5,"Excellent driving, pleasant conversation.",2024-07-23 15:56:00,2024-07-23 15:56:00
9500,9500,5998,1216,1,Ride was cancelled.,2024-08-24 22:06:00,2024-08-24 22:06:00
9501,9501,8561,1133,3,Ride was cancelled.,2024-08-12 22:10:00,2024-08-12 22:10:00
9502,9502,4514,780,5,Very polite and clean vehicle.,2024-09-29 08:30:00,2024-09-29 08:30:00
9503,9503,8230,640,5,"Excellent driving, pleasant conversation.",2024-09-06 10:51:00,2024-09-06 10:51:00
9504,9504,8948,1091,2,Air conditioning wasn't working.,2024-02-18 04:17:00,2024-02-18 04:17:00
9505,9505,7280,923,5,Best ride of the week!,2024-06-13 20:19:00,2024-06-13 20:19:00
9506,9506,9321,1094,5,"Excellent driving, pleasant conversation.",2024-04-24 00:33:00,2024-04-24 00:33:00
9507,9507,5321,1753,5,Quick pickup and very safe driving.,2024-05-28 15:28:00,2024-05-28 15:28:00
9508,9508,6675,1324,4,"Car was very clean, slight delay due to traffic.",2024-07-01 05:22:00,2024-07-01 05:22:00
9509,9509,2789,1148,5,Very polite and clean vehicle.,2024-09-19 07:42:00,2024-09-19 07:42:00
9510,9510,5848,830,5,Quick pickup and very safe driving.,2024-05-12 06:04:00,2024-05-12 06:04:00
9511,9511,8451,1365,4,"Decent driver, took a good route.",2024-05-07 12:40:00,2024-05-07 12:40:00
9512,9512,5774,1860,5,"Excellent driving, pleasant conversation.",2024-09-17 23:00:00,2024-09-17 23:00:00
9513,9513,6394,1490,5,Quick pickup and very safe driving.,2024-08-05 20:37:00,2024-08-05 20:37:00
9514,9514,5727,1844,5,Quick pickup and very safe driving.,2024-12-10 17:05:00,2024-12-10 17:05:00
9515,9515,3338,316,4,"Decent driver, took a good route.",2024-09-09 05:13:00,2024-09-09 05:13:00
9516,9516,3760,1259,5,"Excellent driving, pleasant conversation.",2024-10-12 20:46:00,2024-10-12 20:46:00
9517,9517,3904,2218,5,Best ride of the week!,2024-07-03 03:10:00,2024-07-03 03:10:00
9518,9518,2693,877,5,Quick pickup and very safe driving.,2024-07-29 01:34:00,2024-07-29 01:34:00
9519,9519,6679,1323,5,Great driver and smooth ride!,2024-04-16 11:01:00,2024-04-16 11:01:00
9520,9520,8997,1899,2,Air conditioning wasn't working.,2024-04-10 09:54:00,2024-04-10 09:54:00
9521,9521,7143,2428,1,Ride was cancelled.,2024-03-28 06:15:00,2024-03-28 06:15:00
9522,9522,5707,983,3,Car could have been cleaner.,2024-08-08 10:10:00,2024-08-08 10:10:00
9523,9523,9173,1353,3,Ride was cancelled.,2024-09-24 21:56:00,2024-09-24 21:56:00
9524,9524,8322,2123,3,"Average experience, driver was okay.",2024-03-15 02:33:00,2024-03-15 02:33:00
9525,9525,3426,910,2,Ride was cancelled.,2024-02-26 09:01:00,2024-02-26 09:01:00
9526,9526,7296,1646,4,"Car was very clean, slight delay due to traffic.",2024-09-16 04:29:00,2024-09-16 04:29:00
9527,9527,8464,1808,5,Quick pickup and very safe driving.,2024-03-17 12:24:00,2024-03-17 12:24:00
9528,9528,6599,431,2,Ride was cancelled.,2024-04-10 08:25:00,2024-04-10 08:25:00
9529,9529,6113,724,5,Great driver and smooth ride!,2024-02-04 11:17:00,2024-02-04 11:17:00
9530,9530,3645,135,5,Quick pickup and very safe driving.,2024-07-09 01:07:00,2024-07-09 01:07:00
9531,9531,8475,192,5,Very polite and clean vehicle.,2024-08-03 03:20:00,2024-08-03 03:20:00
9532,9532,6664,425,5,"Excellent driving, pleasant conversation.",2024-01-16 05:40:00,2024-01-16 05:40:00
9533,9533,7815,220,5,Very polite and clean vehicle.,2024-11-30 17:24:00,2024-11-30 17:24:00
9534,9534,9809,325,4,Pleasant trip.,2024-12-15 22:13:00,2024-12-15 22:13:00
9535,9535,7578,2421,5,Quick pickup and very safe driving.,2024-05-10 02:05:00,2024-05-10 02:05:00
9536,9536,2913,1219,5,Very polite and clean vehicle.,2024-06-19 09:16:00,2024-06-19 09:16:00
9537,9537,9704,1474,5,Best ride of the week!,2024-03-25 15:16:00,2024-03-25 15:16:00
9538,9538,5205,515,1,"Rude driver, uncomfortable ride.",2024-12-30 15:39:00,2024-12-30 15:39:00
9539,9539,8601,67,2,Ride was cancelled.,2024-08-08 08:09:00,2024-08-08 08:09:00
9540,9540,2950,2110,2,Ride was cancelled.,2024-08-17 08:44:00,2024-08-17 08:44:00
9541,9541,4267,448,4,"Decent driver, took a good route.",2024-08-22 00:15:00,2024-08-22 00:15:00
9542,9542,2888,461,5,Great driver and smooth ride!,2024-07-11 05:03:00,2024-07-11 05:03:00
9543,9543,5813,1178,3,"Average experience, driver was okay.",2024-08-05 23:57:00,2024-08-05 23:57:00
9544,9544,4798,2215,4,Pleasant trip.,2024-05-23 02:12:00,2024-05-23 02:12:00
9545,9545,5154,2224,5,Best ride of the week!,2024-05-21 01:02:00,2024-05-21 01:02:00
9546,9546,6666,953,3,Ride was cancelled.,2024-02-22 12:31:00,2024-02-22 12:31:00
9547,9547,7467,2278,5,Great driver and smooth ride!,2024-05-16 00:38:00,2024-05-16 00:38:00
9548,9548,9688,406,2,Air conditioning wasn't working.,2024-09-06 15:22:00,2024-09-06 15:22:00
9549,9549,9907,1982,5,Great driver and smooth ride!,2024-05-22 05:02:00,2024-05-22 05:02:00
9550,9550,9513,566,5,Great driver and smooth ride!,2024-02-21 22:44:00,2024-02-21 22:44:00
9551,9551,7657,2104,4,"Decent driver, took a good route.",2024-05-23 19:01:00,2024-05-23 19:01:00
9552,9552,6482,2030,4,"Good ride overall, arrived safely.",2024-12-22 15:51:00,2024-12-22 15:51:00
9553,9553,5094,355,4,Pleasant trip.,2024-02-01 17:41:00,2024-02-01 17:41:00
9554,9554,9565,2065,5,Best ride of the week!,2024-02-25 12:05:00,2024-02-25 12:05:00
9555,9555,9298,937,5,Great driver and smooth ride!,2024-02-13 16:39:00,2024-02-13 16:39:00
9556,9556,4658,1307,3,Ride was cancelled.,2024-02-23 07:51:00,2024-02-23 07:51:00
9557,9557,3696,822,5,Best ride of the week!,2024-05-01 01:08:00,2024-05-01 01:08:00
9558,9558,6044,979,5,Quick pickup and very safe driving.,2024-04-13 02:43:00,2024-04-13 02:43:00
9559,9559,3552,2025,4,"Car was very clean, slight delay due to traffic.",2024-12-08 18:39:00,2024-12-08 18:39:00
9560,9560,6373,304,5,Great driver and smooth ride!,2024-07-30 02:25:00,2024-07-30 02:25:00
9561,9561,7037,237,4,Pleasant trip.,2024-06-30 11:12:00,2024-06-30 11:12:00
9562,9562,2852,2483,5,Very polite and clean vehicle.,2024-02-01 22:24:00,2024-02-01 22:24:00
9563,9563,3546,1216,5,Quick pickup and very safe driving.,2024-11-26 10:56:00,2024-11-26 10:56:00
9564,9564,7273,113,5,Great driver and smooth ride!,2024-04-15 20:33:00,2024-04-15 20:33:00
9565,9565,2751,680,4,"Car was very clean, slight delay due to traffic.",2024-06-16 15:01:00,2024-06-16 15:01:00
9566,9566,9723,1569,1,Will not ride again.,2024-06-19 16:26:00,2024-06-19 16:26:00
9567,9567,7610,673,5,Very polite and clean vehicle.,2024-01-14 22:38:00,2024-01-14 22:38:00
9568,9568,8853,25,5,"Excellent driving, pleasant conversation.",2024-08-11 14:17:00,2024-08-11 14:17:00
9569,9569,4479,767,5,"Excellent driving, pleasant conversation.",2024-05-22 22:48:00,2024-05-22 22:48:00
9570,9570,3300,1759,4,Pleasant trip.,2024-10-01 03:33:00,2024-10-01 03:33:00
9571,9571,5462,1526,5,Very polite and clean vehicle.,2024-09-28 22:41:00,2024-09-28 22:41:00
9572,9572,9586,1102,2,Air conditioning wasn't working.,2024-11-28 06:05:00,2024-11-28 06:05:00
9573,9573,8130,1043,5,Best ride of the week!,2024-11-01 14:23:00,2024-11-01 14:23:00
9574,9574,3038,883,4,"Good ride overall, arrived safely.",2024-08-11 06:54:00,2024-08-11 06:54:00
9575,9575,7391,77,5,Quick pickup and very safe driving.,2024-06-25 23:28:00,2024-06-25 23:28:00
9576,9576,5471,250,3,Ride was cancelled.,2024-03-27 08:54:00,2024-03-27 08:54:00
9577,9577,2766,507,5,Great driver and smooth ride!,2024-01-10 11:06:00,2024-01-10 11:06:00
9578,9578,7033,2464,4,"Good ride overall, arrived safely.",2024-07-03 09:18:00,2024-07-03 09:18:00
9579,9579,5467,753,5,Great driver and smooth ride!,2024-04-08 12:29:00,2024-04-08 12:29:00
9580,9580,9427,1072,5,Best ride of the week!,2024-01-09 19:40:00,2024-01-09 19:40:00
9581,9581,4792,41,5,Very polite and clean vehicle.,2024-12-01 00:17:00,2024-12-01 00:17:00
9582,9582,2644,2250,3,Driver took a longer route.,2024-08-25 22:57:00,2024-08-25 22:57:00
9583,9583,3793,287,4,"Decent driver, took a good route.",2024-04-29 02:47:00,2024-04-29 02:47:00
9584,9584,7687,1000,5,Quick pickup and very safe driving.,2024-02-02 22:03:00,2024-02-02 22:03:00
9585,9585,8297,1899,3,Ride was cancelled.,2024-09-27 13:49:00,2024-09-27 13:49:00
9586,9586,9441,1930,5,Great driver and smooth ride!,2024-10-22 13:11:00,2024-10-22 13:11:00
9587,9587,6083,2157,3,Car could have been cleaner.,2024-08-28 17:54:00,2024-08-28 17:54:00
9588,9588,7071,354,5,Best ride of the week!,2024-06-23 01:32:00,2024-06-23 01:32:00
9589,9589,8469,818,5,Best ride of the week!,2024-09-20 21:17:00,2024-09-20 21:17:00
9590,9590,6024,432,5,Very polite and clean vehicle.,2024-07-25 03:18:00,2024-07-25 03:18:00
9591,9591,2549,2496,5,Quick pickup and very safe driving.,2024-04-11 11:47:00,2024-04-11 11:47:00
9592,9592,2507,721,5,Quick pickup and very safe driving.,2024-12-17 01:57:00,2024-12-17 01:57:00
9593,9593,5444,517,5,"Excellent driving, pleasant conversation.",2024-08-04 06:31:00,2024-08-04 06:31:00
9594,9594,5639,1341,1,"Rude driver, uncomfortable ride.",2024-11-10 17:04:00,2024-11-10 17:04:00
9595,9595,2763,2403,2,Ride was cancelled.,2024-05-22 20:57:00,2024-05-22 20:57:00
9596,9596,3843,195,5,Quick pickup and very safe driving.,2024-07-14 13:00:00,2024-07-14 13:00:00
9597,9597,8770,1593,5,Best ride of the week!,2024-09-08 21:37:00,2024-09-08 21:37:00
9598,9598,8631,2113,5,Great driver and smooth ride!,2024-04-08 16:04:00,2024-04-08 16:04:00
9599,9599,5193,2108,5,Best ride of the week!,2024-11-03 11:50:00,2024-11-03 11:50:00
9600,9600,6164,2209,5,"Excellent driving, pleasant conversation.",2024-07-24 07:41:00,2024-07-24 07:41:00
9601,9601,3712,549,5,Great driver and smooth ride!,2024-10-31 10:07:00,2024-10-31 10:07:00
9602,9602,9566,1697,3,Car could have been cleaner.,2024-11-15 04:21:00,2024-11-15 04:21:00
9603,9603,8115,853,5,"Excellent driving, pleasant conversation.",2024-04-03 01:41:00,2024-04-03 01:41:00
9604,9604,6302,153,3,Driver took a longer route.,2024-04-01 04:38:00,2024-04-01 04:38:00
9605,9605,9516,1066,1,"Rude driver, uncomfortable ride.",2024-05-12 16:56:00,2024-05-12 16:56:00
9606,9606,2589,279,5,Best ride of the week!,2024-04-27 14:11:00,2024-04-27 14:11:00
9607,9607,9752,810,5,Very polite and clean vehicle.,2024-02-15 13:29:00,2024-02-15 13:29:00
9608,9608,4158,2258,4,Pleasant trip.,2024-08-14 10:10:00,2024-08-14 10:10:00
9609,9609,7942,925,4,Pleasant trip.,2024-07-15 14:22:00,2024-07-15 14:22:00
9610,9610,8688,797,5,Very polite and clean vehicle.,2024-06-07 14:53:00,2024-06-07 14:53:00
9611,9611,9206,1766,1,"Rude driver, uncomfortable ride.",2024-12-08 20:06:00,2024-12-08 20:06:00
9612,9612,3737,274,5,Very polite and clean vehicle.,2024-04-18 17:40:00,2024-04-18 17:40:00
9613,9613,9167,836,5,Quick pickup and very safe driving.,2024-11-22 14:14:00,2024-11-22 14:14:00
9614,9614,5391,2241,5,"Excellent driving, pleasant conversation.",2024-05-09 07:11:00,2024-05-09 07:11:00
9615,9615,7570,476,3,Car could have been cleaner.,2024-01-22 16:00:00,2024-01-22 16:00:00
9616,9616,9371,2209,5,"Excellent driving, pleasant conversation.",2024-09-28 07:58:00,2024-09-28 07:58:00
9617,9617,8525,20,3,"Average experience, driver was okay.",2024-05-16 19:23:00,2024-05-16 19:23:00
9618,9618,6885,538,2,Ride was cancelled.,2024-10-11 09:16:00,2024-10-11 09:16:00
9619,9619,8121,1428,1,Ride was cancelled.,2024-01-01 19:57:00,2024-01-01 19:57:00
9620,9620,6487,838,5,Great driver and smooth ride!,2024-04-23 13:44:00,2024-04-23 13:44:00
9621,9621,8999,1268,4,"Good ride overall, arrived safely.",2024-03-05 14:33:00,2024-03-05 14:33:00
9622,9622,3290,831,5,Great driver and smooth ride!,2024-02-05 14:13:00,2024-02-05 14:13:00
9623,9623,3223,52,5,Quick pickup and very safe driving.,2024-03-30 04:52:00,2024-03-30 04:52:00
9624,9624,7797,388,5,Great driver and smooth ride!,2024-02-09 14:25:00,2024-02-09 14:25:00
9625,9625,6275,1837,3,Driver took a longer route.,2024-04-25 13:33:00,2024-04-25 13:33:00
9626,9626,4286,1475,5,Great driver and smooth ride!,2024-04-01 23:42:00,2024-04-01 23:42:00
9627,9627,5553,2454,5,Very polite and clean vehicle.,2024-01-07 06:09:00,2024-01-07 06:09:00
9628,9628,4651,1898,3,Car could have been cleaner.,2024-01-20 05:25:00,2024-01-20 05:25:00
9629,9629,4438,186,5,Very polite and clean vehicle.,2024-07-19 01:44:00,2024-07-19 01:44:00
9630,9630,2781,2371,3,Car could have been cleaner.,2024-12-07 21:22:00,2024-12-07 21:22:00
9631,9631,3050,336,4,"Decent driver, took a good route.",2024-03-14 12:43:00,2024-03-14 12:43:00
9632,9632,4740,742,5,Quick pickup and very safe driving.,2024-06-21 16:17:00,2024-06-21 16:17:00
9633,9633,7194,2267,1,"Rude driver, uncomfortable ride.",2024-11-15 20:40:00,2024-11-15 20:40:00
9634,9634,8570,2479,5,Great driver and smooth ride!,2024-05-14 11:29:00,2024-05-14 11:29:00
9635,9635,4447,747,5,Great driver and smooth ride!,2024-02-27 16:18:00,2024-02-27 16:18:00
9636,9636,3926,1564,5,Very polite and clean vehicle.,2024-06-25 14:00:00,2024-06-25 14:00:00
9637,9637,9543,1570,4,"Car was very clean, slight delay due to traffic.",2024-03-09 08:26:00,2024-03-09 08:26:00
9638,9638,9885,448,5,Best ride of the week!,2024-08-14 21:39:00,2024-08-14 21:39:00
9639,9639,3514,1764,5,Quick pickup and very safe driving.,2024-09-09 07:22:00,2024-09-09 07:22:00
9640,9640,8322,1475,5,"Excellent driving, pleasant conversation.",2024-01-13 04:54:00,2024-01-13 04:54:00
9641,9641,3468,1300,4,"Car was very clean, slight delay due to traffic.",2024-08-25 08:39:00,2024-08-25 08:39:00
9642,9642,6452,106,5,Best ride of the week!,2024-07-02 20:37:00,2024-07-02 20:37:00
9643,9643,9525,1279,5,"Excellent driving, pleasant conversation.",2024-08-31 22:10:00,2024-08-31 22:10:00
9644,9644,8391,1838,5,Great driver and smooth ride!,2024-02-13 20:12:00,2024-02-13 20:12:00
9645,9645,4891,298,4,"Decent driver, took a good route.",2024-05-19 03:30:00,2024-05-19 03:30:00
9646,9646,4011,1044,5,Great driver and smooth ride!,2024-05-13 03:01:00,2024-05-13 03:01:00
9647,9647,9855,1344,3,"Average experience, driver was okay.",2024-10-02 01:33:00,2024-10-02 01:33:00
9648,9648,6696,755,2,Driver was somewhat distracted.,2024-12-24 16:03:00,2024-12-24 16:03:00
9649,9649,8663,444,4,"Car was very clean, slight delay due to traffic.",2024-11-01 14:32:00,2024-11-01 14:32:00
9650,9650,4769,797,5,Quick pickup and very safe driving.,2024-02-13 14:40:00,2024-02-13 14:40:00
9651,9651,4474,1065,3,Ride was cancelled.,2024-08-23 17:34:00,2024-08-23 17:34:00
9652,9652,8697,1620,5,Quick pickup and very safe driving.,2024-06-13 08:47:00,2024-06-13 08:47:00
9653,9653,8675,1481,2,Air conditioning wasn't working.,2024-09-22 09:41:00,2024-09-22 09:41:00
9654,9654,3317,1331,5,Great driver and smooth ride!,2024-03-19 20:16:00,2024-03-19 20:16:00
9655,9655,6509,99,5,Great driver and smooth ride!,2024-05-23 12:46:00,2024-05-23 12:46:00
9656,9656,6773,1117,3,"Average experience, driver was okay.",2024-07-29 12:59:00,2024-07-29 12:59:00
9657,9657,8374,1880,5,Best ride of the week!,2024-02-15 00:08:00,2024-02-15 00:08:00
9658,9658,5355,1925,5,"Excellent driving, pleasant conversation.",2024-03-12 04:06:00,2024-03-12 04:06:00
9659,9659,3923,1128,4,"Good ride overall, arrived safely.",2024-05-02 21:19:00,2024-05-02 21:19:00
9660,9660,5462,457,2,Driver was somewhat distracted.,2024-11-13 10:00:00,2024-11-13 10:00:00
9661,9661,3428,2160,4,"Good ride overall, arrived safely.",2024-08-06 01:44:00,2024-08-06 01:44:00
9662,9662,2909,230,5,Best ride of the week!,2024-03-09 10:15:00,2024-03-09 10:15:00
9663,9663,4843,369,2,Ride was cancelled.,2024-08-17 08:01:00,2024-08-17 08:01:00
9664,9664,2669,1039,5,Quick pickup and very safe driving.,2024-03-23 04:30:00,2024-03-23 04:30:00
9665,9665,3863,1871,4,"Decent driver, took a good route.",2024-05-08 18:35:00,2024-05-08 18:35:00
9666,9666,9510,1691,5,"Excellent driving, pleasant conversation.",2024-02-27 00:10:00,2024-02-27 00:10:00
9667,9667,9242,357,5,Very polite and clean vehicle.,2024-08-18 00:23:00,2024-08-18 00:23:00
9668,9668,6494,614,4,"Decent driver, took a good route.",2024-03-27 02:17:00,2024-03-27 02:17:00
9669,9669,8114,606,5,Quick pickup and very safe driving.,2024-09-07 11:38:00,2024-09-07 11:38:00
9670,9670,6314,705,5,Very polite and clean vehicle.,2024-01-30 03:04:00,2024-01-30 03:04:00
9671,9671,7838,1032,4,"Good ride overall, arrived safely.",2024-01-16 10:38:00,2024-01-16 10:38:00
9672,9672,2803,234,5,Best ride of the week!,2024-04-14 18:22:00,2024-04-14 18:22:00
9673,9673,5652,510,4,"Car was very clean, slight delay due to traffic.",2024-03-05 02:12:00,2024-03-05 02:12:00
9674,9674,4664,2010,4,"Decent driver, took a good route.",2024-12-26 22:03:00,2024-12-26 22:03:00
9675,9675,7107,1535,4,Pleasant trip.,2024-11-29 15:40:00,2024-11-29 15:40:00
9676,9676,7033,2344,4,"Decent driver, took a good route.",2024-01-31 19:28:00,2024-01-31 19:28:00
9677,9677,5160,792,5,Best ride of the week!,2024-05-06 03:57:00,2024-05-06 03:57:00
9678,9678,5948,1831,5,Great driver and smooth ride!,2024-12-20 11:33:00,2024-12-20 11:33:00
9679,9679,8638,1256,5,"Excellent driving, pleasant conversation.",2024-06-06 07:22:00,2024-06-06 07:22:00
9680,9680,2913,1111,5,Quick pickup and very safe driving.,2024-03-02 15:25:00,2024-03-02 15:25:00
9681,9681,4953,398,2,Ride was cancelled.,2024-07-13 07:08:00,2024-07-13 07:08:00
9682,9682,7446,75,5,Quick pickup and very safe driving.,2024-12-15 13:04:00,2024-12-15 13:04:00
9683,9683,6204,333,5,Very polite and clean vehicle.,2024-12-07 01:33:00,2024-12-07 01:33:00
9684,9684,5670,1933,2,Late pickup.,2024-08-08 02:47:00,2024-08-08 02:47:00
9685,9685,6324,253,3,Ride was cancelled.,2024-03-26 22:16:00,2024-03-26 22:16:00
9686,9686,5328,1932,5,Very polite and clean vehicle.,2024-12-13 04:15:00,2024-12-13 04:15:00
9687,9687,4646,732,5,"Excellent driving, pleasant conversation.",2024-08-21 18:38:00,2024-08-21 18:38:00
9688,9688,8341,2021,5,Best ride of the week!,2024-05-18 21:07:00,2024-05-18 21:07:00
9689,9689,2837,2129,5,Very polite and clean vehicle.,2024-04-07 23:30:00,2024-04-07 23:30:00
9690,9690,4113,945,4,"Good ride overall, arrived safely.",2024-03-15 21:57:00,2024-03-15 21:57:00
9691,9691,8087,130,5,Best ride of the week!,2024-10-24 14:00:00,2024-10-24 14:00:00
9692,9692,8905,1376,5,Best ride of the week!,2024-06-11 08:09:00,2024-06-11 08:09:00
9693,9693,4518,1719,5,Quick pickup and very safe driving.,2024-04-26 20:51:00,2024-04-26 20:51:00
9694,9694,3257,1492,5,Best ride of the week!,2024-05-26 14:47:00,2024-05-26 14:47:00
9695,9695,8676,1904,3,Driver took a longer route.,2024-02-08 15:23:00,2024-02-08 15:23:00
9696,9696,7963,79,5,"Excellent driving, pleasant conversation.",2024-12-08 02:33:00,2024-12-08 02:33:00
9697,9697,4363,1473,5,Great driver and smooth ride!,2024-03-19 17:55:00,2024-03-19 17:55:00
9698,9698,8366,2104,5,Best ride of the week!,2024-09-01 17:54:00,2024-09-01 17:54:00
9699,9699,9912,1838,2,Driver was somewhat distracted.,2024-05-21 15:15:00,2024-05-21 15:15:00
9700,9700,7192,225,5,"Excellent driving, pleasant conversation.",2024-01-05 07:04:00,2024-01-05 07:04:00
9701,9701,6715,1338,5,"Excellent driving, pleasant conversation.",2024-10-11 10:50:00,2024-10-11 10:50:00
9702,9702,6857,705,5,Quick pickup and very safe driving.,2024-07-31 18:09:00,2024-07-31 18:09:00
9703,9703,7406,54,5,Very polite and clean vehicle.,2024-05-10 20:21:00,2024-05-10 20:21:00
9704,9704,7710,1804,5,Best ride of the week!,2024-07-08 09:11:00,2024-07-08 09:11:00
9705,9705,3606,79,5,Very polite and clean vehicle.,2024-06-11 02:10:00,2024-06-11 02:10:00
9706,9706,4550,2110,5,Quick pickup and very safe driving.,2024-09-08 21:01:00,2024-09-08 21:01:00
9707,9707,3621,1801,1,Ride was cancelled.,2024-06-03 01:38:00,2024-06-03 01:38:00
9708,9708,3453,1389,3,Ride was cancelled.,2024-11-17 15:06:00,2024-11-17 15:06:00
9709,9709,4362,1995,5,Great driver and smooth ride!,2024-03-24 03:38:00,2024-03-24 03:38:00
9710,9710,2608,2227,5,Very polite and clean vehicle.,2024-09-24 22:21:00,2024-09-24 22:21:00
9711,9711,3693,247,5,"Excellent driving, pleasant conversation.",2024-06-24 10:34:00,2024-06-24 10:34:00
9712,9712,5323,1393,3,"Average experience, driver was okay.",2024-07-28 16:35:00,2024-07-28 16:35:00
9713,9713,7463,2043,4,"Decent driver, took a good route.",2024-03-30 14:55:00,2024-03-30 14:55:00
9714,9714,4646,1253,5,Great driver and smooth ride!,2024-07-20 16:22:00,2024-07-20 16:22:00
9715,9715,5195,1656,4,"Good ride overall, arrived safely.",2024-09-13 10:34:00,2024-09-13 10:34:00
9716,9716,9999,1080,1,"Rude driver, uncomfortable ride.",2024-05-02 05:41:00,2024-05-02 05:41:00
9717,9717,4126,299,4,Pleasant trip.,2024-11-10 09:43:00,2024-11-10 09:43:00
9718,9718,4296,2281,5,Great driver and smooth ride!,2024-06-16 17:02:00,2024-06-16 17:02:00
9719,9719,4612,361,5,Quick pickup and very safe driving.,2024-01-08 01:45:00,2024-01-08 01:45:00
9720,9720,4380,1380,5,Great driver and smooth ride!,2024-06-21 11:48:00,2024-06-21 11:48:00
9721,9721,4019,106,3,"Average experience, driver was okay.",2024-11-26 22:58:00,2024-11-26 22:58:00
9722,9722,2634,255,5,Great driver and smooth ride!,2024-05-02 22:29:00,2024-05-02 22:29:00
9723,9723,7023,237,5,"Excellent driving, pleasant conversation.",2024-02-02 06:41:00,2024-02-02 06:41:00
9724,9724,7313,1020,5,Great driver and smooth ride!,2024-02-27 18:59:00,2024-02-27 18:59:00
9725,9725,7440,326,2,Ride was cancelled.,2024-08-08 11:51:00,2024-08-08 11:51:00
9726,9726,6093,842,4,"Car was very clean, slight delay due to traffic.",2024-08-21 08:33:00,2024-08-21 08:33:00
9727,9727,8104,172,5,"Excellent driving, pleasant conversation.",2024-07-17 04:11:00,2024-07-17 04:11:00
9728,9728,3811,665,3,Car could have been cleaner.,2024-07-30 11:45:00,2024-07-30 11:45:00
9729,9729,5640,2210,5,"Excellent driving, pleasant conversation.",2024-10-01 18:09:00,2024-10-01 18:09:00
9730,9730,3995,1658,5,Great driver and smooth ride!,2024-01-03 14:41:00,2024-01-03 14:41:00
9731,9731,3090,1192,1,Ride was cancelled.,2024-12-10 02:41:00,2024-12-10 02:41:00
9732,9732,2963,289,5,Quick pickup and very safe driving.,2024-03-17 00:48:00,2024-03-17 00:48:00
9733,9733,8921,435,5,"Excellent driving, pleasant conversation.",2024-01-24 11:22:00,2024-01-24 11:22:00
9734,9734,5839,1720,4,"Good ride overall, arrived safely.",2024-08-26 10:54:00,2024-08-26 10:54:00
9735,9735,3016,442,4,"Decent driver, took a good route.",2024-01-16 06:49:00,2024-01-16 06:49:00
