vehicle_id,driver_id,make,model,year,license_plate,insurance_provider,color,is_active,created_at
1893,1893,Nissan,Sentra,2022,WO74-148-1893,TD Insurance,Grey,True,2023-05-12 00:00:00
1894,1894,Ford,Explorer,2021,VL79-346-1894,Intact Insurance,White,True,2024-01-21 00:00:00
1895,1895,Toyota,RAV4,2019,SP75-470-1895,Aviva,White,True,2023-11-23 00:00:00
1896,1896,Ford,Escape,2020,QV88-764-1896,Desjardins,Blue,True,2023-10-25 00:00:00
1897,1897,Chevrolet,Malibu,2024,WW90-993-1897,TD Insurance,Black,True,2022-08-05 00:00:00
1898,1898,Honda,CR-V,2022,LK44-335-1898,Aviva,Black,True,2023-03-09 00:00:00
1899,1899,Hyundai,Tucson,2023,VC61-945-1899,Co-operators,White,True,2023-03-09 00:00:00
1900,1900,Nissan,Sentra,2023,RB75-982-1900,Intact Insurance,Dark Blue,True,2023-08-31 00:00:00
1901,1901,Tesla,Model 3,2022,MT72-588-1901,Co-operators,White,True,2023-10-23 00:00:00
1902,1902,Chevrolet,Equinox,2021,YH65-128-1902,Aviva,Black,True,2022-06-28 00:00:00
1903,1903,Toyota,Camry,2023,GL37-465-1903,ICBC,White,True,2023-12-30 00:00:00
1904,1904,Subaru,Forester,2020,EK74-162-1904,Intact Insurance,Black,True,2023-11-12 00:00:00
1905,1905,Ford,Escape,2019,CQ15-899-1905,Intact Insurance,Blue,True,2023-10-07 00:00:00
1906,1906,Tesla,Model Y,2023,MH35-846-1906,Intact Insurance,Grey,True,2023-05-15 00:00:00
1907,1907,Nissan,Sentra,2022,HO37-918-1907,Aviva,Black,True,2022-07-13 00:00:00
1908,1908,Toyota,Corolla,2019,QB11-508-1908,Intact Insurance,Red,True,2023-12-13 00:00:00
1909,1909,Nissan,Altima,2022,YV70-304-1909,Intact Insurance,Black,True,2023-12-18 00:00:00
1910,1910,Honda,Accord,2024,JV45-992-1910,Intact Insurance,Dark Blue,True,2023-11-03 00:00:00
1911,1911,Subaru,Forester,2019,HI78-276-1911,Desjardins,White,True,2023-02-08 00:00:00
1912,1912,Ford,Explorer,2018,LU51-817-1912,Intact Insurance,Silver,True,2022-07-15 00:00:00
1913,1913,Nissan,Altima,2023,FQ56-390-1913,ICBC,Dark Blue,True,2023-11-25 00:00:00
1914,1914,Nissan,Sentra,2022,QO21-191-1914,ICBC,Grey,True,2024-01-19 00:00:00
1915,1915,Subaru,Forester,2024,ZA26-220-1915,Desjardins,Blue,True,2023-06-18 00:00:00
1916,1916,Chevrolet,Equinox,2021,ZC91-761-1916,Intact Insurance,Red,True,2023-10-19 00:00:00
1917,1917,Hyundai,Elantra,2022,JX89-611-1917,Aviva,White,True,2023-08-26 00:00:00
1918,1918,Kia,Sportage,2018,ES96-108-1918,Aviva,White,True,2023-01-29 00:00:00
1919,1919,Toyota,Camry,2022,FP46-491-1919,Intact Insurance,Blue,True,2023-10-04 00:00:00
1920,1920,Toyota,Prius,2021,JJ39-311-1920,Co-operators,Grey,True,2022-11-03 00:00:00
1921,1921,Toyota,Camry,2022,BB85-132-1921,TD Insurance,White,True,2024-01-04 00:00:00
1922,1922,Subaru,Forester,2023,ZC38-723-1922,Intact Insurance,Silver,True,2022-07-22 00:00:00
1923,1923,Toyota,Camry,2023,IB59-337-1923,Desjardins,Black,True,2023-01-23 00:00:00
1924,1924,Ford,Explorer,2024,MP35-120-1924,Intact Insurance,Red,True,2023-12-29 00:00:00
1925,1925,Toyota,Prius,2021,JM19-982-1925,ICBC,Red,True,2022-06-26 00:00:00
1926,1926,Nissan,Altima,2022,WL37-139-1926,ICBC,Blue,True,2023-06-13 00:00:00
1927,1927,Ford,Explorer,2020,MH19-923-1927,Co-operators,Blue,True,2023-02-03 00:00:00
1928,1928,Nissan,Altima,2024,EU98-304-1928,Co-operators,Grey,True,2022-08-20 00:00:00
1929,1929,Toyota,Prius,2022,AG62-176-1929,Co-operators,Grey,True,2023-03-19 00:00:00
1930,1930,Hyundai,Tucson,2019,QJ42-223-1930,Co-operators,White,True,2023-06-30 00:00:00
1931,1931,Hyundai,Elantra,2019,UY92-528-1931,Desjardins,White,True,2023-08-13 00:00:00
1932,1932,Kia,Forte,2024,XN36-375-1932,Aviva,Blue,True,2023-05-14 00:00:00
1933,1933,Honda,Accord,2024,NG57-972-1933,Co-operators,Red,True,2022-11-09 00:00:00
1934,1934,Nissan,Altima,2024,EW95-940-1934,Desjardins,Grey,True,2023-07-24 00:00:00
1935,1935,Hyundai,Tucson,2024,QB72-535-1935,TD Insurance,Grey,True,2022-05-28 00:00:00
1936,1936,Subaru,Outback,2024,NK49-463-1936,Co-operators,Red,True,2024-01-14 00:00:00
1937,1937,Subaru,Outback,2019,UU50-373-1937,Aviva,Blue,True,2023-03-22 00:00:00
1938,1938,Tesla,Model Y,2018,ON48-270-1938,Aviva,Dark Blue,True,2023-12-04 00:00:00
1939,1939,Hyundai,Elantra,2019,PH80-363-1939,ICBC,Blue,True,2023-08-09 00:00:00
1940,1940,Ford,Escape,2018,AB94-423-1940,ICBC,Silver,True,2023-10-13 00:00:00
1941,1941,Honda,Civic,2021,BY63-711-1941,Intact Insurance,Blue,True,2023-07-24 00:00:00
1942,1942,Kia,Forte,2018,GC88-572-1942,Desjardins,Blue,True,2023-03-30 00:00:00
1943,1943,Chevrolet,Malibu,2018,EZ10-632-1943,Desjardins,Black,True,2023-05-28 00:00:00
1944,1944,Hyundai,Sonata,2021,AY26-639-1944,ICBC,Red,True,2024-01-15 00:00:00
1945,1945,Honda,CR-V,2021,QL72-646-1945,TD Insurance,Black,True,2022-07-11 00:00:00
1946,1946,Nissan,Sentra,2024,YQ11-362-1946,Desjardins,Blue,True,2022-11-17 00:00:00
1947,1947,Subaru,Forester,2024,RR97-996-1947,Intact Insurance,Red,True,2023-09-16 00:00:00
1948,1948,Ford,Escape,2022,NP52-939-1948,Intact Insurance,Silver,True,2023-02-11 00:00:00
1949,1949,Ford,Escape,2020,UW36-826-1949,Intact Insurance,Grey,True,2023-09-02 00:00:00
1950,1950,Honda,Accord,2018,OV75-148-1950,Desjardins,Blue,True,2022-09-18 00:00:00
1951,1951,Tesla,Model 3,2021,XH82-645-1951,Intact Insurance,Blue,True,2023-12-28 00:00:00
1952,1952,Chevrolet,Equinox,2023,QY95-691-1952,Aviva,White,True,2023-08-14 00:00:00
1953,1953,Ford,Explorer,2020,OW59-739-1953,Desjardins,Black,True,2023-01-31 00:00:00
1954,1954,Tesla,Model 3,2020,CB56-648-1954,Co-operators,White,True,2023-08-22 00:00:00
1955,1955,Chevrolet,Equinox,2024,JT75-539-1955,Intact Insurance,Black,True,2023-04-29 00:00:00
1956,1956,Hyundai,Sonata,2019,LC77-625-1956,TD Insurance,Red,True,2023-09-24 00:00:00
1957,1957,Subaru,Forester,2018,ZV54-459-1957,Intact Insurance,Grey,True,2023-08-06 00:00:00
1958,1958,Chevrolet,Malibu,2022,IH84-685-1958,Aviva,Red,True,2022-05-03 00:00:00
1959,1959,Tesla,Model Y,2024,TD78-181-1959,Aviva,Blue,True,2023-10-04 00:00:00
1960,1960,Kia,Sportage,2019,KB31-534-1960,Aviva,White,True,2023-10-05 00:00:00
1961,1961,Ford,Fusion,2022,BK88-559-1961,Desjardins,Black,True,2023-07-13 00:00:00
1962,1962,Tesla,Model Y,2021,PR24-149-1962,ICBC,Red,True,2023-10-26 00:00:00
1963,1963,Toyota,Prius,2019,BL66-448-1963,Aviva,Black,True,2022-05-01 00:00:00
1964,1964,Toyota,Camry,2019,DN84-720-1964,TD Insurance,White,True,2022-06-28 00:00:00
1965,1965,Tesla,Model Y,2024,XG83-280-1965,Desjardins,Blue,True,2022-08-11 00:00:00
1966,1966,Nissan,Rogue,2020,CI26-746-1966,Aviva,White,True,2022-09-08 00:00:00
1967,1967,Subaru,Forester,2020,FU89-256-1967,ICBC,Red,True,2023-02-19 00:00:00
1968,1968,Toyota,Camry,2021,JK36-339-1968,ICBC,Silver,True,2023-04-14 00:00:00
1969,1969,Honda,Accord,2020,OX87-879-1969,ICBC,Red,True,2023-01-04 00:00:00
1970,1970,Toyota,Prius,2022,OG52-556-1970,Intact Insurance,Blue,True,2023-10-19 00:00:00
1971,1971,Honda,Accord,2022,LG40-938-1971,Desjardins,White,True,2022-07-24 00:00:00
1972,1972,Subaru,Forester,2020,DF22-811-1972,Aviva,Silver,True,2024-01-21 00:00:00
1973,1973,Chevrolet,Malibu,2021,RV87-597-1973,Intact Insurance,Blue,True,2023-07-10 00:00:00
1974,1974,Hyundai,Sonata,2024,MP43-160-1974,ICBC,Black,True,2023-05-05 00:00:00
1975,1975,Toyota,Prius,2020,GK58-792-1975,Co-operators,White,True,2022-06-15 00:00:00
1976,1976,Toyota,Camry,2022,EH33-754-1976,Intact Insurance,Black,True,2022-08-13 00:00:00
1977,1977,Nissan,Altima,2018,QF47-797-1977,Co-operators,Dark Blue,True,2023-09-15 00:00:00
1978,1978,Ford,Escape,2023,CU22-404-1978,Intact Insurance,Grey,True,2022-11-19 00:00:00
1979,1979,Nissan,Sentra,2020,ZY54-595-1979,ICBC,Blue,True,2023-01-14 00:00:00
1980,1980,Toyota,RAV4,2020,LZ68-393-1980,TD Insurance,White,True,2023-03-29 00:00:00
1981,1981,Nissan,Sentra,2022,OQ92-757-1981,Aviva,Grey,True,2023-05-11 00:00:00
1982,1982,Ford,Fusion,2024,CM38-410-1982,Aviva,Grey,True,2023-07-25 00:00:00
1983,1983,Subaru,Outback,2022,OH35-184-1983,Intact Insurance,Blue,True,2023-07-05 00:00:00
1984,1984,Nissan,Sentra,2021,LH17-765-1984,Co-operators,Silver,True,2023-03-10 00:00:00
1985,1985,Honda,CR-V,2021,BP44-980-1985,Co-operators,Grey,True,2022-07-20 00:00:00
1986,1986,Honda,CR-V,2018,IG84-521-1986,ICBC,White,True,2023-06-05 00:00:00
1987,1987,Toyota,RAV4,2022,VE77-888-1987,Desjardins,Red,True,2023-07-31 00:00:00
1988,1988,Kia,Forte,2022,XH14-552-1988,Co-operators,Silver,True,2022-05-27 00:00:00
1989,1989,Hyundai,Tucson,2021,KO17-899-1989,ICBC,Red,True,2023-07-04 00:00:00
1990,1990,Hyundai,Sonata,2023,ZD43-972-1990,Intact Insurance,Grey,True,2023-02-20 00:00:00
1991,1991,Nissan,Altima,2018,DV92-776-1991,Co-operators,Red,True,2022-07-20 00:00:00
1992,1992,Kia,Sportage,2020,TL88-973-1992,Desjardins,Black,True,2023-10-25 00:00:00
1993,1993,Nissan,Sentra,2021,YW19-710-1993,Co-operators,Grey,True,2023-03-04 00:00:00
1994,1994,Toyota,RAV4,2021,II67-644-1994,Aviva,Dark Blue,True,2023-10-23 00:00:00
1995,1995,Subaru,Outback,2020,XI35-727-1995,TD Insurance,Dark Blue,True,2023-05-03 00:00:00
1996,1996,Honda,Accord,2024,CX12-626-1996,ICBC,Dark Blue,True,2023-08-23 00:00:00
1997,1997,Hyundai,Tucson,2022,YL49-271-1997,Intact Insurance,Blue,True,2023-02-10 00:00:00
1998,1998,Tesla,Model Y,2024,XR97-222-1998,Desjardins,Dark Blue,True,2023-11-18 00:00:00
1999,1999,Tesla,Model 3,2023,YX52-211-1999,ICBC,Black,True,2023-01-23 00:00:00
2000,2000,Ford,Fusion,2021,DQ65-815-2000,TD Insurance,White,True,2022-04-15 00:00:00
2001,2001,Chevrolet,Malibu,2020,XU59-279-2001,TD Insurance,White,True,2022-11-27 00:00:00
2002,2002,Subaru,Forester,2023,FI21-464-2002,Intact Insurance,White,True,2023-01-26 00:00:00
2003,2003,Kia,Sportage,2018,CO45-720-2003,Co-operators,Red,True,2023-07-28 00:00:00
2004,2004,Toyota,Prius,2019,UW65-365-2004,Intact Insurance,White,True,2023-03-05 00:00:00
2005,2005,Tesla,Model Y,2024,YY44-220-2005,ICBC,Blue,True,2023-03-26 00:00:00
2006,2006,Toyota,Camry,2022,DV61-376-2006,ICBC,Grey,True,2023-08-08 00:00:00
2007,2007,Honda,CR-V,2022,PU81-902-2007,TD Insurance,Silver,True,2022-07-24 00:00:00
2008,2008,Ford,Explorer,2022,GR92-462-2008,Co-operators,White,True,2023-04-17 00:00:00
2009,2009,Honda,Civic,2023,OJ97-563-2009,Intact Insurance,Silver,True,2023-05-04 00:00:00
2010,2010,Nissan,Altima,2021,CU68-330-2010,Co-operators,Grey,True,2023-07-23 00:00:00
2011,2011,Kia,Forte,2023,CL68-879-2011,ICBC,Red,True,2023-07-08 00:00:00
2012,2012,Honda,Accord,2022,VH10-500-2012,Intact Insurance,Dark Blue,True,2023-10-14 00:00:00
2013,2013,Subaru,Outback,2023,RY20-728-2013,Desjardins,Black,True,2023-12-13 00:00:00
2014,2014,Honda,CR-V,2022,FS64-312-2014,Aviva,Silver,True,2022-12-04 00:00:00
2015,2015,Honda,Accord,2024,KQ72-660-2015,ICBC,Grey,True,2022-04-26 00:00:00
2016,2016,Tesla,Model Y,2019,EC28-748-2016,Aviva,Dark Blue,True,2022-12-28 00:00:00
2017,2017,Ford,Escape,2024,ZY49-205-2017,Co-operators,Grey,True,2022-08-02 00:00:00
2018,2018,Kia,Sportage,2021,MT93-777-2018,Aviva,Silver,True,2023-11-14 00:00:00
2019,2019,Hyundai,Sonata,2022,GY13-588-2019,Aviva,Black,True,2022-11-17 00:00:00
2020,2020,Subaru,Outback,2022,DW47-803-2020,Aviva,Silver,True,2022-08-21 00:00:00
2021,2021,Honda,Civic,2022,SP43-315-2021,Co-operators,Silver,True,2023-08-19 00:00:00
2022,2022,Nissan,Rogue,2019,SN22-173-2022,Co-operators,Grey,True,2022-08-11 00:00:00
2023,2023,Tesla,Model Y,2019,TM15-667-2023,Desjardins,Dark Blue,True,2023-09-22 00:00:00
2024,2024,Subaru,Outback,2019,CN64-846-2024,Desjardins,Red,True,2022-08-21 00:00:00
2025,2025,Tesla,Model 3,2024,YI19-490-2025,Aviva,Grey,True,2023-08-10 00:00:00
2026,2026,Honda,CR-V,2022,VV64-666-2026,Co-operators,Black,True,2023-03-11 00:00:00
2027,2027,Ford,Escape,2018,AM31-227-2027,TD Insurance,Red,True,2023-03-14 00:00:00
2028,2028,Ford,Escape,2019,NT28-311-2028,Desjardins,Dark Blue,True,2023-11-04 00:00:00
2029,2029,Hyundai,Elantra,2023,YH18-251-2029,Aviva,Dark Blue,True,2023-06-13 00:00:00
2030,2030,Tesla,Model Y,2021,MP73-849-2030,Desjardins,Dark Blue,True,2023-07-03 00:00:00
2031,2031,Subaru,Outback,2024,RR85-120-2031,Intact Insurance,Red,True,2023-09-08 00:00:00
2032,2032,Hyundai,Sonata,2023,UG75-385-2032,ICBC,Silver,True,2022-08-09 00:00:00
2033,2033,Nissan,Sentra,2023,TM86-939-2033,ICBC,Black,True,2022-11-12 00:00:00
2034,2034,Honda,Civic,2019,VC31-391-2034,ICBC,Silver,True,2023-01-16 00:00:00
2035,2035,Honda,CR-V,2023,FS82-125-2035,Desjardins,White,True,2023-03-19 00:00:00
2036,2036,Honda,CR-V,2021,DJ45-327-2036,ICBC,Red,True,2022-04-19 00:00:00
2037,2037,Nissan,Sentra,2018,KQ85-438-2037,Co-operators,Red,True,2022-10-14 00:00:00
2038,2038,Ford,Explorer,2021,QZ38-878-2038,Aviva,Black,True,2023-01-30 00:00:00
2039,2039,Tesla,Model 3,2021,NL17-393-2039,TD Insurance,Dark Blue,True,2022-12-18 00:00:00
2040,2040,Chevrolet,Malibu,2019,WQ32-335-2040,Desjardins,Grey,True,2023-06-10 00:00:00
2041,2041,Chevrolet,Equinox,2018,RM60-306-2041,Co-operators,Black,True,2023-04-11 00:00:00
2042,2042,Honda,Accord,2023,PD66-552-2042,TD Insurance,Grey,True,2023-01-30 00:00:00
2043,2043,Ford,Escape,2021,FZ98-873-2043,Intact Insurance,White,True,2023-03-21 00:00:00
2044,2044,Ford,Escape,2023,MB82-370-2044,Aviva,Grey,True,2023-12-28 00:00:00
2045,2045,Ford,Fusion,2022,SL54-150-2045,Intact Insurance,Silver,True,2023-08-11 00:00:00
2046,2046,Subaru,Forester,2021,EN27-473-2046,TD Insurance,Blue,True,2024-01-02 00:00:00
2047,2047,Ford,Fusion,2021,DU58-760-2047,ICBC,White,True,2023-11-14 00:00:00
2048,2048,Nissan,Rogue,2022,TV81-914-2048,Intact Insurance,Blue,True,2022-09-02 00:00:00
2049,2049,Chevrolet,Equinox,2018,AQ67-982-2049,Intact Insurance,Grey,True,2024-01-18 00:00:00
2050,2050,Nissan,Rogue,2023,RE24-457-2050,TD Insurance,Dark Blue,True,2023-03-05 00:00:00
2051,2051,Chevrolet,Malibu,2022,MR12-260-2051,Desjardins,Grey,True,2022-11-30 00:00:00
2052,2052,Hyundai,Tucson,2021,DI94-216-2052,Co-operators,Black,True,2022-12-06 00:00:00
2053,2053,Nissan,Rogue,2019,CV73-555-2053,TD Insurance,White,True,2023-05-12 00:00:00
2054,2054,Toyota,Camry,2018,QH56-911-2054,TD Insurance,Dark Blue,True,2023-11-06 00:00:00
2055,2055,Hyundai,Tucson,2018,YO12-843-2055,ICBC,Grey,True,2022-06-13 00:00:00
2056,2056,Toyota,RAV4,2020,LA62-988-2056,Aviva,Blue,True,2022-04-16 00:00:00
2057,2057,Hyundai,Sonata,2021,SK70-436-2057,Aviva,Silver,True,2022-10-11 00:00:00
2058,2058,Nissan,Rogue,2023,NN60-360-2058,Co-operators,Black,True,2023-03-12 00:00:00
2059,2059,Nissan,Sentra,2021,AZ86-736-2059,Intact Insurance,Blue,True,2022-06-02 00:00:00
2060,2060,Ford,Explorer,2024,TR45-455-2060,Co-operators,Black,True,2023-07-28 00:00:00
2061,2061,Hyundai,Tucson,2023,GQ80-821-2061,Intact Insurance,Dark Blue,True,2023-10-01 00:00:00
2062,2062,Tesla,Model 3,2018,IW15-904-2062,Intact Insurance,Blue,True,2023-03-15 00:00:00
2063,2063,Nissan,Rogue,2024,GV90-676-2063,Aviva,Dark Blue,True,2023-01-04 00:00:00
2064,2064,Tesla,Model 3,2020,HE93-261-2064,Intact Insurance,Grey,True,2023-09-28 00:00:00
2065,2065,Hyundai,Tucson,2024,CK21-766-2065,TD Insurance,Grey,True,2022-07-16 00:00:00
2066,2066,Ford,Fusion,2024,LS65-292-2066,Intact Insurance,Red,True,2022-11-07 00:00:00
2067,2067,Ford,Escape,2023,IG98-772-2067,ICBC,Grey,True,2022-10-17 00:00:00
2068,2068,Toyota,Prius,2023,TP58-369-2068,Intact Insurance,White,True,2023-12-21 00:00:00
2069,2069,Hyundai,Elantra,2019,OW26-551-2069,Co-operators,Red,True,2023-04-29 00:00:00
2070,2070,Toyota,RAV4,2020,XX28-197-2070,Aviva,Silver,True,2023-01-29 00:00:00
2071,2071,Ford,Explorer,2022,CN77-706-2071,Co-operators,Grey,True,2023-04-10 00:00:00
2072,2072,Nissan,Sentra,2019,BR60-282-2072,Intact Insurance,Grey,True,2023-05-05 00:00:00
2073,2073,Ford,Escape,2022,ZI27-174-2073,TD Insurance,Black,True,2022-04-22 00:00:00
2074,2074,Kia,Sportage,2018,DZ79-906-2074,ICBC,Dark Blue,True,2023-11-11 00:00:00
2075,2075,Hyundai,Tucson,2021,WY54-561-2075,ICBC,Grey,True,2022-09-24 00:00:00
2076,2076,Toyota,RAV4,2022,UA77-211-2076,Co-operators,Grey,True,2022-12-11 00:00:00
2077,2077,Nissan,Rogue,2018,FA83-836-2077,TD Insurance,White,True,2023-10-25 00:00:00
2078,2078,Ford,Escape,2022,VW64-151-2078,Aviva,Dark Blue,True,2023-01-16 00:00:00
2079,2079,Toyota,Camry,2023,YT95-714-2079,ICBC,Dark Blue,True,2023-09-01 00:00:00
2080,2080,Nissan,Sentra,2024,YO17-543-2080,Intact Insurance,Blue,True,2023-04-29 00:00:00
2081,2081,Toyota,Prius,2021,QQ90-932-2081,TD Insurance,White,True,2022-05-29 00:00:00
2082,2082,Hyundai,Sonata,2019,UO75-627-2082,Intact Insurance,Dark Blue,True,2023-03-01 00:00:00
2083,2083,Chevrolet,Malibu,2018,JC12-651-2083,Co-operators,Blue,True,2022-10-18 00:00:00
2084,2084,Nissan,Rogue,2024,KE56-556-2084,Aviva,Red,True,2023-06-18 00:00:00
2085,2085,Subaru,Forester,2018,OR96-274-2085,Desjardins,Blue,True,2023-01-07 00:00:00
2086,2086,Hyundai,Sonata,2023,QV16-749-2086,Co-operators,Silver,True,2023-10-06 00:00:00
2087,2087,Ford,Fusion,2019,IA50-961-2087,TD Insurance,Black,True,2023-07-31 00:00:00
2088,2088,Subaru,Forester,2023,QK68-450-2088,Co-operators,White,True,2023-12-05 00:00:00
2089,2089,Hyundai,Tucson,2021,GJ35-165-2089,Aviva,White,True,2022-04-21 00:00:00
2090,2090,Chevrolet,Equinox,2023,FL75-151-2090,Co-operators,White,True,2023-12-06 00:00:00
2091,2091,Chevrolet,Equinox,2019,KC63-864-2091,Desjardins,Blue,True,2022-07-04 00:00:00
2092,2092,Nissan,Rogue,2021,XU33-859-2092,Co-operators,Grey,True,2024-01-05 00:00:00
2093,2093,Nissan,Rogue,2024,MY45-172-2093,Intact Insurance,Dark Blue,True,2022-05-31 00:00:00
2094,2094,Toyota,RAV4,2019,QH43-378-2094,ICBC,White,True,2022-06-13 00:00:00
2095,2095,Kia,Sportage,2021,UH18-123-2095,ICBC,White,True,2023-08-20 00:00:00
2096,2096,Toyota,Camry,2023,RT10-446-2096,Desjardins,Grey,True,2023-08-29 00:00:00
2097,2097,Subaru,Forester,2022,WR50-166-2097,ICBC,Dark Blue,True,2023-05-20 00:00:00
2098,2098,Nissan,Sentra,2019,RJ49-439-2098,Aviva,Black,True,2023-05-07 00:00:00
2099,2099,Hyundai,Tucson,2023,TP69-546-2099,ICBC,Blue,True,2023-08-05 00:00:00
2100,2100,Subaru,Outback,2024,SB37-251-2100,Co-operators,White,True,2023-10-01 00:00:00
2101,2101,Hyundai,Sonata,2022,DS51-992-2101,Intact Insurance,Black,True,2022-04-20 00:00:00
2102,2102,Toyota,Prius,2024,LW92-682-2102,Co-operators,Red,True,2023-05-13 00:00:00
2103,2103,Subaru,Forester,2024,GV55-374-2103,Intact Insurance,Blue,True,2023-09-11 00:00:00
2104,2104,Subaru,Outback,2019,FB86-670-2104,ICBC,Blue,True,2022-12-20 00:00:00
2105,2105,Ford,Escape,2024,KS51-423-2105,Desjardins,White,True,2023-04-30 00:00:00
2106,2106,Ford,Escape,2019,NW43-304-2106,TD Insurance,Dark Blue,True,2023-07-18 00:00:00
2107,2107,Toyota,RAV4,2020,OW78-702-2107,ICBC,White,True,2023-09-01 00:00:00
2108,2108,Tesla,Model 3,2018,GQ71-243-2108,TD Insurance,White,True,2022-08-15 00:00:00
2109,2109,Ford,Explorer,2022,QF87-311-2109,Co-operators,Red,True,2022-06-26 00:00:00
2110,2110,Hyundai,Tucson,2020,RO98-861-2110,ICBC,Silver,True,2023-08-03 00:00:00
2111,2111,Nissan,Rogue,2022,VH28-437-2111,Co-operators,Grey,True,2022-10-14 00:00:00
2112,2112,Nissan,Rogue,2018,JJ88-949-2112,Intact Insurance,Blue,True,2022-08-27 00:00:00
2113,2113,Nissan,Sentra,2023,EY93-229-2113,ICBC,Black,True,2022-12-01 00:00:00
2114,2114,Subaru,Outback,2023,ZB82-674-2114,ICBC,Dark Blue,True,2022-04-12 00:00:00
2115,2115,Honda,Civic,2020,UH57-247-2115,Desjardins,Silver,True,2023-10-29 00:00:00
2116,2116,Hyundai,Sonata,2021,YV22-250-2116,Aviva,Silver,True,2023-11-27 00:00:00
2117,2117,Ford,Fusion,2021,RP90-915-2117,Desjardins,Grey,True,2023-09-18 00:00:00
2118,2118,Nissan,Sentra,2021,KL11-467-2118,Co-operators,White,True,2023-09-24 00:00:00
2119,2119,Hyundai,Tucson,2019,AJ47-349-2119,Co-operators,Dark Blue,True,2023-02-14 00:00:00
2120,2120,Honda,Civic,2020,NI56-262-2120,Desjardins,Black,True,2022-11-30 00:00:00
2121,2121,Subaru,Forester,2020,RB55-354-2121,Co-operators,White,True,2022-07-24 00:00:00
2122,2122,Kia,Forte,2024,RL47-348-2122,TD Insurance,Blue,True,2022-10-17 00:00:00
2123,2123,Kia,Forte,2021,UF51-906-2123,Co-operators,Blue,True,2023-02-12 00:00:00
2124,2124,Nissan,Altima,2022,VG78-895-2124,Co-operators,Red,True,2023-03-18 00:00:00
2125,2125,Honda,Accord,2018,JT54-567-2125,Co-operators,Red,True,2024-01-09 00:00:00
2126,2126,Nissan,Altima,2021,MP61-124-2126,Desjardins,Dark Blue,True,2023-01-26 00:00:00
2127,2127,Hyundai,Sonata,2018,CD46-298-2127,Desjardins,Dark Blue,True,2022-05-30 00:00:00
2128,2128,Nissan,Altima,2023,IQ75-104-2128,Desjardins,Grey,True,2022-09-26 00:00:00
2129,2129,Toyota,Prius,2021,ZR76-965-2129,TD Insurance,Blue,True,2023-02-23 00:00:00
2130,2130,Hyundai,Sonata,2018,XL16-474-2130,TD Insurance,Blue,True,2022-08-30 00:00:00
2131,2131,Chevrolet,Equinox,2021,XB70-357-2131,ICBC,Silver,True,2022-10-19 00:00:00
2132,2132,Subaru,Outback,2022,MO56-441-2132,Aviva,White,True,2022-09-20 00:00:00
2133,2133,Tesla,Model 3,2022,HS31-416-2133,TD Insurance,Red,True,2022-10-17 00:00:00
2134,2134,Kia,Forte,2023,VA98-645-2134,Intact Insurance,Grey,True,2022-09-20 00:00:00
2135,2135,Ford,Fusion,2024,LV54-882-2135,Desjardins,Silver,True,2023-09-11 00:00:00
2136,2136,Subaru,Outback,2019,SJ32-451-2136,ICBC,Grey,True,2022-10-15 00:00:00
2137,2137,Hyundai,Elantra,2021,JD98-186-2137,Co-operators,Black,True,2022-10-13 00:00:00
2138,2138,Toyota,Prius,2019,SK24-211-2138,TD Insurance,Grey,True,2022-11-03 00:00:00
2139,2139,Ford,Explorer,2020,VT73-541-2139,Desjardins,Dark Blue,True,2024-01-15 00:00:00
2140,2140,Kia,Forte,2019,BF22-440-2140,Aviva,Dark Blue,True,2023-02-17 00:00:00
2141,2141,Honda,Civic,2019,RT87-339-2141,Co-operators,Silver,True,2023-07-09 00:00:00
2142,2142,Nissan,Altima,2022,IG69-386-2142,Intact Insurance,White,True,2023-08-23 00:00:00
2143,2143,Kia,Forte,2024,RA58-751-2143,Desjardins,Red,True,2022-05-02 00:00:00
2144,2144,Subaru,Forester,2024,EF66-444-2144,Intact Insurance,Silver,True,2023-11-01 00:00:00
2145,2145,Subaru,Forester,2020,XU55-253-2145,Desjardins,Black,True,2022-12-31 00:00:00
2146,2146,Nissan,Sentra,2023,UZ23-812-2146,Aviva,White,True,2023-02-11 00:00:00
2147,2147,Nissan,Rogue,2022,NG71-198-2147,Intact Insurance,Blue,True,2023-12-01 00:00:00
2148,2148,Subaru,Forester,2021,IZ21-271-2148,Aviva,Blue,True,2023-04-19 00:00:00
2149,2149,Nissan,Rogue,2024,RR97-923-2149,Intact Insurance,Blue,True,2022-06-15 00:00:00
2150,2150,Toyota,Prius,2018,YE84-179-2150,ICBC,Grey,True,2023-01-08 00:00:00
2151,2151,Honda,Civic,2021,TI24-172-2151,Intact Insurance,Grey,True,2022-08-28 00:00:00
2152,2152,Honda,CR-V,2024,IU64-500-2152,Intact Insurance,White,True,2023-09-26 00:00:00
2153,2153,Toyota,Camry,2022,AD40-968-2153,Intact Insurance,Grey,True,2022-07-28 00:00:00
2154,2154,Chevrolet,Malibu,2021,CQ17-336-2154,TD Insurance,Dark Blue,True,2022-11-10 00:00:00
2155,2155,Toyota,RAV4,2019,WI67-721-2155,Desjardins,Black,True,2023-11-17 00:00:00
2156,2156,Toyota,Corolla,2019,WE76-795-2156,TD Insurance,Dark Blue,True,2024-01-18 00:00:00
