ride_id,rider_id,driver_id,requested_at,pickup_time,dropoff_time,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,distance_km,fare,surge_multiplier,status,cancellation_reason
9368,6897,347,2024-12-20 00:12:00,2024-12-20 00:22:00,2024-12-20 00:33:00,46.78525,-71.202529,46.776445,-71.286994,6.66,22.44,1.75,completed,
9369,4899,2174,2024-11-11 20:01:00,2024-11-11 20:08:00,2024-11-11 20:51:00,48.452384,-123.410597,48.391486,-123.405058,18.54,32.4,1.1,completed,
9370,4690,939,2024-11-09 05:36:00,2024-11-09 05:41:00,2024-11-09 06:38:00,45.449463,-73.502157,45.535622,-73.5782,24.62,75.94,2.0,completed,
9371,7461,1389,2024-10-01 06:10:00,2024-10-01 06:18:00,2024-10-01 06:25:00,44.679428,-63.599085,44.70731,-63.541014,3.18,7.95,1.0,completed,
9372,7481,2089,2024-04-19 18:26:00,2024-04-19 18:37:00,2024-04-19 19:02:00,53.482487,-113.428422,53.496684,-113.480541,10.7,32.34,1.75,completed,
9373,6719,1578,2024-07-21 18:10:00,2024-07-21 18:13:00,2024-07-21 19:28:00,49.883325,-97.117486,49.860344,-97.218137,34.97,91.8,1.75,completed,
9374,5972,728,2024-07-16 21:07:00,2024-07-16 21:15:00,2024-07-16 21:35:00,49.207641,-123.055133,49.268245,-123.141144,6.51,12.61,1.0,completed,
9375,8065,1682,2024-10-02 09:07:00,2024-10-02 09:17:00,2024-10-02 09:38:00,48.385778,-123.433412,48.408069,-123.347527,11.31,21.27,1.1,completed,
9376,5897,1594,2024-03-25 09:51:00,2024-03-25 09:58:00,2024-03-25 10:57:00,46.86034,-71.186294,46.787526,-71.228698,24.96,38.44,1.0,completed,
9377,6097,77,2024-04-04 22:04:00,2024-04-04 22:13:00,2024-04-04 22:24:00,43.67948,-79.305419,43.67838,-79.38947,3.97,18.12,2.0,completed,
9378,7037,2169,2024-05-02 05:07:00,2024-05-02 05:10:00,2024-05-02 05:54:00,51.030763,-114.11892,51.021849,-114.101792,19.85,31.29,1.0,completed,
9379,8333,1855,2024-01-09 02:10:00,2024-01-09 02:17:00,2024-01-09 02:42:00,49.301529,-123.108013,49.315745,-123.099601,11.48,29.36,1.5,completed,
9380,8572,1029,2024-08-07 07:53:00,2024-08-07 08:01:00,2024-08-07 08:34:00,46.857685,-71.163245,46.881402,-71.192546,15.51,25.21,1.0,completed,
9381,5372,920,2024-08-25 09:54:00,2024-08-25 10:03:00,2024-08-25 11:16:00,46.891925,-71.202982,46.890811,-71.257079,32.22,48.61,1.0,completed,
9382,8488,1097,2024-07-27 04:49:00,2024-07-27 05:01:00,2024-07-27 06:03:00,45.414307,-75.718572,45.429592,-75.723962,28.82,43.85,1.0,completed,
9383,7531,1769,2024-02-13 08:25:00,2024-02-13 08:36:00,2024-02-13 09:52:00,43.625526,-79.341648,43.709985,-79.409725,32.49,85.73,1.75,completed,
9384,7803,2238,2024-02-15 18:50:00,2024-02-15 18:59:00,2024-02-15 20:00:00,45.461743,-73.588773,45.557437,-73.59666,27.43,46.09,1.1,completed,
9385,7190,1898,2024-01-31 19:59:00,2024-01-31 20:02:00,2024-01-31 21:13:00,43.662455,-79.435523,43.620867,-79.395415,30.3,45.92,1.0,completed,
9386,4111,1121,2024-11-30 03:30:00,2024-11-30 03:41:00,2024-11-30 04:48:00,45.390857,-75.755141,45.467039,-75.687257,28.02,42.73,1.0,completed,
9387,7445,2448,2024-04-09 04:10:00,2024-04-09 04:17:00,2024-04-09 05:16:00,53.485302,-113.486091,53.495089,-113.506111,28.07,53.5,1.25,completed,
9388,9884,1999,2024-07-02 20:30:00,2024-07-02 20:41:00,2024-07-02 21:20:00,49.923761,-97.192652,49.935737,-97.216773,18.73,52.01,1.75,completed,
9389,5373,1006,2024-01-23 08:24:00,,,46.868372,-71.129843,46.751388,-71.264558,2.8,5.0,1.5,cancelled,no_show
9390,7134,2363,2024-12-13 10:43:00,2024-12-13 10:48:00,2024-12-13 11:25:00,46.861559,-71.147961,46.759287,-71.223144,13.52,24.67,1.1,completed,
9391,7949,1033,2024-05-30 19:36:00,2024-05-30 19:41:00,2024-05-30 20:50:00,49.891197,-97.106675,49.904832,-97.098991,32.81,49.43,1.0,completed,
9392,3838,1560,2024-08-10 14:46:00,2024-08-10 14:58:00,2024-08-10 15:27:00,45.361098,-75.71453,45.411265,-75.677374,14.99,42.85,1.75,completed,
9393,7021,333,2024-06-17 20:14:00,2024-06-17 20:22:00,2024-06-17 21:37:00,49.315426,-123.043348,49.308355,-123.177561,35.74,93.69,1.75,completed,
9394,8163,1235,2024-07-13 10:43:00,2024-07-13 10:48:00,2024-07-13 11:18:00,45.42169,-75.646944,45.409935,-75.638495,15.09,30.78,1.25,completed,
9395,7482,586,2024-08-17 08:33:00,2024-08-17 08:38:00,2024-08-17 09:56:00,49.228119,-123.080537,49.327998,-123.152412,35.65,80.11,1.5,completed,
9396,3725,1928,2024-06-12 05:44:00,2024-06-12 05:54:00,2024-06-12 06:28:00,44.704332,-63.626326,44.595501,-63.522352,14.73,24.12,1.0,completed,
9397,7701,265,2024-03-27 09:24:00,2024-03-27 09:28:00,2024-03-27 09:44:00,44.650299,-63.644444,44.714785,-63.522316,5.09,11.69,1.1,completed,
9398,5839,1470,2024-12-18 00:03:00,2024-12-18 00:10:00,2024-12-18 01:15:00,45.370828,-75.770643,45.345065,-75.683085,28.74,76.54,1.75,completed,
9399,9676,2440,2024-10-12 04:36:00,,,44.675292,-63.546574,44.672319,-63.529685,34.3,5.0,1.25,cancelled,rider_cancelled
9400,3651,1640,2024-04-22 19:16:00,2024-04-22 19:28:00,2024-04-22 20:39:00,46.802797,-71.147876,46.80309,-71.159628,33.38,100.46,2.0,completed,
9401,5431,1187,2024-09-21 05:25:00,2024-09-21 05:31:00,2024-09-21 06:30:00,43.607402,-79.333751,43.651237,-79.451999,26.77,40.98,1.0,completed,
9402,7476,134,2024-04-11 01:59:00,2024-04-11 02:04:00,2024-04-11 02:13:00,48.492145,-123.433826,48.437627,-123.38872,4.8,17.88,1.75,completed,
9403,4803,2094,2024-02-26 18:20:00,2024-02-26 18:28:00,2024-02-26 19:14:00,46.763501,-71.225429,46.851851,-71.14187,17.42,41.83,1.5,completed,
9404,6585,1552,2024-10-19 17:42:00,2024-10-19 17:47:00,2024-10-19 17:56:00,46.748332,-71.222492,46.759958,-71.182002,1.77,5.98,1.0,completed,
9405,3542,250,2024-03-04 02:58:00,2024-03-04 03:07:00,2024-03-04 04:02:00,49.925153,-97.144389,49.957139,-97.118369,23.28,63.16,1.75,completed,
9406,6095,1982,2024-01-07 20:22:00,,,53.581137,-113.510093,53.533937,-113.519292,8.66,5.0,2.0,cancelled,no_show
9407,6676,1861,2024-02-01 20:16:00,2024-02-01 20:21:00,2024-02-01 21:21:00,46.863827,-71.254714,46.809974,-71.244474,23.93,37.0,1.0,completed,
9408,7280,853,2024-05-20 19:57:00,2024-05-20 20:03:00,2024-05-20 21:23:00,43.602146,-79.367882,43.717554,-79.346087,37.96,56.64,1.0,completed,
9409,3436,2271,2024-09-06 23:05:00,2024-09-06 23:17:00,2024-09-07 00:34:00,49.227119,-123.174723,49.341409,-123.091388,34.05,51.17,1.0,completed,
9410,8140,1160,2024-01-04 23:00:00,2024-01-04 23:06:00,2024-01-04 23:18:00,48.428488,-123.296916,48.371411,-123.414397,2.64,12.59,1.75,completed,
9411,9973,913,2024-04-05 22:41:00,2024-04-05 22:52:00,2024-04-05 23:33:00,48.442119,-123.41129,48.470691,-123.436461,18.03,50.3,1.75,completed,
9412,7570,1707,2024-07-24 16:23:00,2024-07-24 16:27:00,2024-07-24 17:48:00,49.823194,-97.099593,49.88355,-97.167872,36.41,68.09,1.25,completed,
9413,7897,2151,2024-03-19 06:15:00,2024-03-19 06:20:00,2024-03-19 07:45:00,48.504737,-123.332096,48.409737,-123.319637,35.38,79.55,1.5,completed,
9414,4858,521,2024-05-22 04:58:00,2024-05-22 05:09:00,2024-05-22 06:27:00,49.303505,-123.089386,49.327804,-123.052437,36.47,95.48,1.75,completed,
9415,6518,1807,2024-05-13 08:14:00,2024-05-13 08:17:00,2024-05-13 08:42:00,51.061078,-114.053017,51.107582,-114.012188,9.79,21.51,1.25,completed,
9416,6714,1379,2024-01-07 07:50:00,2024-01-07 07:54:00,2024-01-07 09:17:00,44.588665,-63.579172,44.632567,-63.509512,35.73,80.28,1.5,completed,
9417,3965,2255,2024-04-27 17:57:00,2024-04-27 18:09:00,2024-04-27 19:32:00,48.37037,-123.33345,48.417926,-123.392832,35.85,107.38,2.0,completed,
9418,5857,1793,2024-05-19 00:36:00,2024-05-19 00:44:00,2024-05-19 01:36:00,46.858408,-71.150637,46.859406,-71.14396,20.46,32.14,1.0,completed,
9419,3774,687,2024-09-01 00:02:00,,,53.574265,-113.450809,53.565792,-113.448606,16.85,5.0,1.75,cancelled,no_show
9420,5837,1621,2024-06-05 12:08:00,,,43.694807,-79.450026,43.702823,-79.38446,8.28,5.0,1.0,cancelled,no_show
9421,6203,909,2024-11-16 19:37:00,2024-11-16 19:44:00,2024-11-16 19:53:00,46.799589,-71.132566,46.776939,-71.210353,2.21,9.89,1.5,completed,
9422,3379,246,2024-04-30 02:25:00,2024-04-30 02:35:00,2024-04-30 03:49:00,45.404184,-75.777101,45.482727,-75.718596,33.34,55.19,1.1,completed,
9423,4872,1163,2024-04-17 21:40:00,2024-04-17 21:50:00,2024-04-17 23:03:00,48.50294,-123.365006,48.474463,-123.310308,30.99,51.57,1.1,completed,
9424,5306,1847,2024-02-19 22:51:00,2024-02-19 23:02:00,2024-02-19 23:24:00,43.692971,-79.397626,43.589759,-79.408108,10.28,35.78,2.0,completed,
9425,6540,19,2024-10-26 00:17:00,2024-10-26 00:24:00,2024-10-26 00:48:00,45.496171,-73.504875,45.500565,-73.520199,11.27,24.1,1.25,completed,
9426,5888,793,2024-05-18 02:32:00,2024-05-18 02:43:00,2024-05-18 03:30:00,45.486447,-75.776701,45.479945,-75.763635,20.3,31.92,1.0,completed,
9427,5269,15,2024-06-25 16:43:00,2024-06-25 16:47:00,2024-06-25 17:28:00,51.016319,-114.00171,51.015161,-114.130239,15.84,25.68,1.0,completed,
9428,5524,2313,2024-01-01 23:17:00,2024-01-01 23:25:00,2024-01-01 23:50:00,44.673228,-63.520401,44.607571,-63.510447,8.45,30.66,2.0,completed,
9429,3446,952,2024-02-08 00:26:00,2024-02-08 00:29:00,2024-02-08 01:57:00,45.495449,-75.719434,45.472737,-75.667612,37.58,56.11,1.0,completed,
9430,4616,1196,2024-08-24 11:44:00,,,43.597223,-79.330489,43.644127,-79.395023,16.76,0.0,1.0,cancelled,driver_cancelled
9431,4141,597,2024-06-12 18:42:00,2024-06-12 18:47:00,2024-06-12 19:00:00,43.596085,-79.422436,43.638864,-79.462504,5.69,11.47,1.0,completed,
9432,4067,1997,2024-09-10 15:17:00,2024-09-10 15:24:00,2024-09-10 16:10:00,43.728521,-79.418308,43.58155,-79.393334,21.82,34.05,1.0,completed,
9433,7087,1897,2024-08-18 06:51:00,2024-08-18 07:03:00,2024-08-18 07:08:00,45.570633,-73.641108,45.556708,-73.51297,2.26,6.66,1.0,completed,
9434,4871,347,2024-06-05 07:23:00,2024-06-05 07:30:00,2024-06-05 07:35:00,44.681975,-63.596506,44.666249,-63.633336,1.58,10.0,1.75,completed,
9435,9022,2008,2024-07-30 16:24:00,2024-07-30 16:29:00,2024-07-30 17:40:00,45.531887,-73.60111,45.541507,-73.59685,32.47,48.96,1.0,completed,
9436,3713,853,2024-07-12 13:32:00,2024-07-12 13:40:00,2024-07-12 14:24:00,43.615274,-79.339667,43.637708,-79.420501,18.18,28.95,1.0,completed,
9437,6624,69,2024-02-05 19:25:00,2024-02-05 19:35:00,2024-02-05 20:28:00,43.6704,-79.339764,43.634475,-79.355005,21.24,41.54,1.25,completed,
9438,5115,1516,2024-08-10 15:11:00,2024-08-10 15:15:00,2024-08-10 16:04:00,45.469653,-75.668603,45.497373,-75.67023,23.06,35.78,1.0,completed,
9439,4817,1817,2024-12-04 15:44:00,,,45.355219,-75.643329,45.347821,-75.721571,8.93,5.0,1.0,cancelled,no_show
9440,9512,784,2024-01-09 07:38:00,2024-01-09 07:50:00,2024-01-09 08:29:00,49.234328,-123.141386,49.216376,-123.107032,18.13,36.1,1.25,completed,
9441,2503,1045,2024-08-05 17:08:00,2024-08-05 17:19:00,2024-08-05 18:16:00,53.556778,-113.428534,53.553855,-113.477168,24.27,56.22,1.5,completed,
9442,6400,1591,2024-02-15 08:49:00,2024-02-15 08:52:00,2024-02-15 09:40:00,45.557391,-73.549744,45.581631,-73.628924,21.06,57.72,1.75,completed,
9443,7727,328,2024-06-11 19:49:00,2024-06-11 19:55:00,2024-06-11 20:51:00,46.870678,-71.278163,46.738679,-71.210575,25.68,43.4,1.1,completed,
9444,6550,1611,2024-10-26 02:00:00,2024-10-26 02:08:00,2024-10-26 02:35:00,49.838122,-97.073053,49.927604,-97.213791,11.51,19.61,1.0,completed,
9445,6005,1733,2024-09-28 09:11:00,2024-09-28 09:17:00,2024-09-28 09:26:00,49.268316,-123.067278,49.258427,-123.052996,3.22,8.81,1.1,completed,
9446,9400,425,2024-02-14 17:37:00,2024-02-14 17:48:00,2024-02-14 18:17:00,43.651854,-79.320314,43.688957,-79.416201,10.99,18.89,1.0,completed,
9447,9028,1230,2024-05-05 06:06:00,2024-05-05 06:09:00,2024-05-05 07:12:00,53.618118,-113.424594,53.622245,-113.515752,25.87,43.69,1.1,completed,
9448,4418,1085,2024-09-06 04:23:00,2024-09-06 04:32:00,2024-09-06 05:36:00,43.63145,-79.412152,43.653821,-79.371214,26.47,40.56,1.0,completed,
9449,6273,2494,2024-08-09 08:20:00,2024-08-09 08:28:00,2024-08-09 09:26:00,46.871227,-71.180521,46.813137,-71.224754,27.27,41.68,1.0,completed,
9450,9525,2171,2024-03-19 20:55:00,2024-03-19 21:06:00,2024-03-19 21:15:00,45.531835,-73.543128,45.468217,-73.620216,3.49,9.22,1.1,completed,
9451,8820,737,2024-06-02 22:32:00,2024-06-02 22:36:00,2024-06-02 23:21:00,45.480404,-73.625069,45.423227,-73.537768,22.0,51.45,1.5,completed,
9452,5424,1913,2024-09-09 05:42:00,2024-09-09 05:54:00,2024-09-09 06:07:00,51.096202,-114.090953,51.074829,-114.037943,2.63,12.57,1.75,completed,
9453,8689,518,2024-07-22 16:42:00,2024-07-22 16:49:00,2024-07-22 17:13:00,49.208776,-123.086802,49.32331,-123.191971,7.61,17.69,1.25,completed,
9454,5137,1291,2024-02-21 19:24:00,2024-02-21 19:29:00,2024-02-21 20:02:00,49.89873,-97.175612,49.870315,-97.190001,11.66,21.81,1.1,completed,
9455,4544,461,2024-06-01 15:31:00,2024-06-01 15:41:00,2024-06-01 16:18:00,43.687168,-79.361447,43.722554,-79.433362,16.67,26.84,1.0,completed,
9456,7482,412,2024-09-20 00:09:00,2024-09-20 00:19:00,2024-09-20 00:26:00,48.444017,-123.341862,48.395195,-123.409994,4.05,9.17,1.0,completed,
9457,7644,1042,2024-01-17 14:03:00,2024-01-17 14:06:00,2024-01-17 14:48:00,43.732192,-79.331273,43.642867,-79.460286,18.82,29.85,1.0,completed,
9458,8263,1041,2024-08-16 18:32:00,2024-08-16 18:44:00,2024-08-16 19:41:00,45.52869,-73.507662,45.526147,-73.523805,25.49,39.19,1.0,completed,
9459,4036,1850,2024-12-29 00:26:00,2024-12-29 00:38:00,2024-12-29 01:23:00,45.416577,-75.675139,45.49782,-75.700032,19.21,60.79,2.0,completed,
9460,5541,494,2024-06-01 17:26:00,2024-06-01 17:38:00,2024-06-01 18:28:00,49.885887,-97.120042,49.825265,-97.126077,20.57,32.3,1.0,completed,
9461,7765,2053,2024-09-09 06:35:00,2024-09-09 06:46:00,2024-09-09 07:29:00,45.435066,-73.493082,45.579379,-73.596045,18.74,29.74,1.0,completed,
9462,7891,2165,2024-11-12 14:44:00,2024-11-12 14:54:00,2024-11-12 16:09:00,51.006713,-114.12846,50.966116,-114.053672,31.11,70.58,1.5,completed,
9463,6811,2163,2024-05-04 19:45:00,2024-05-04 19:50:00,2024-05-04 19:56:00,49.974976,-97.196286,49.855692,-97.104259,2.24,6.64,1.0,completed,
9464,4423,1264,2024-02-26 20:41:00,2024-02-26 20:47:00,2024-02-26 21:01:00,45.415927,-75.762512,45.36908,-75.643231,6.84,13.08,1.0,completed,
9465,4471,1465,2024-10-26 22:10:00,2024-10-26 22:14:00,2024-10-26 22:46:00,43.714286,-79.40275,43.584486,-79.317126,14.24,29.3,1.25,completed,
9466,8465,241,2024-04-26 18:00:00,2024-04-26 18:03:00,2024-04-26 18:33:00,51.033656,-114.113949,51.070723,-114.025983,15.41,25.07,1.0,completed,
9467,8121,1708,2024-06-28 15:17:00,2024-06-28 15:25:00,2024-06-28 16:43:00,49.907654,-97.212159,49.881776,-97.104256,32.13,96.96,2.0,completed,
9468,8653,2178,2024-02-14 06:27:00,2024-02-14 06:39:00,2024-02-14 07:31:00,43.622953,-79.451426,43.668906,-79.327748,20.4,32.06,1.0,completed,
9469,9327,573,2024-04-04 15:55:00,2024-04-04 15:58:00,2024-04-04 17:14:00,43.587626,-79.30556,43.682648,-79.334861,35.74,58.89,1.1,completed,
9470,8686,1174,2024-03-06 20:20:00,2024-03-06 20:29:00,2024-03-06 21:00:00,45.367256,-75.719385,45.421155,-75.647688,10.56,22.85,1.25,completed,
9471,6847,2177,2024-12-27 22:05:00,2024-12-27 22:13:00,2024-12-27 22:48:00,48.388593,-123.391758,48.484131,-123.309176,13.71,45.39,2.0,completed,
9472,9774,2166,2024-11-11 07:46:00,2024-11-11 07:54:00,2024-11-11 08:52:00,48.41224,-123.309565,48.363652,-123.309388,25.69,49.33,1.25,completed,
9473,3599,1747,2024-08-18 18:31:00,,,53.588802,-113.45366,53.536752,-113.553496,4.29,5.0,2.0,cancelled,rider_cancelled
9474,8996,79,2024-06-12 13:30:00,2024-06-12 13:34:00,2024-06-12 13:47:00,49.843382,-97.168787,49.923578,-97.081307,6.09,12.03,1.0,completed,
9475,5961,612,2024-12-30 15:40:00,2024-12-30 15:52:00,2024-12-30 16:27:00,49.852385,-97.188051,49.963651,-97.205531,13.04,21.76,1.0,completed,
9476,8398,1242,2024-02-02 21:25:00,2024-02-02 21:32:00,2024-02-02 21:52:00,45.388771,-75.661164,45.452941,-75.766917,7.49,24.48,1.75,completed,
9477,5218,1241,2024-02-14 10:41:00,2024-02-14 10:53:00,2024-02-14 11:02:00,45.484398,-75.654614,45.345534,-75.731177,2.08,6.41,1.0,completed,
9478,9036,2149,2024-01-23 06:46:00,2024-01-23 06:52:00,2024-01-23 07:28:00,49.230671,-123.059912,49.356475,-123.128839,13.22,33.01,1.5,completed,
9479,5394,2069,2024-05-10 00:04:00,2024-05-10 00:13:00,2024-05-10 01:06:00,46.800065,-71.205147,46.745334,-71.27895,25.61,39.35,1.0,completed,
9480,8562,1558,2024-10-10 11:09:00,2024-10-10 11:15:00,2024-10-10 11:20:00,49.84687,-97.107412,49.831669,-97.062229,1.54,9.9,1.75,completed,
9481,4971,1788,2024-09-15 03:31:00,,,43.712643,-79.366042,43.673369,-79.417555,24.46,5.0,1.75,cancelled,rider_cancelled
9482,9200,1983,2024-01-17 08:40:00,2024-01-17 08:48:00,2024-01-17 09:52:00,43.593432,-79.321986,43.688627,-79.348265,27.61,42.15,1.0,completed,
9483,4837,858,2024-10-09 03:46:00,2024-10-09 03:55:00,2024-10-09 04:22:00,49.279932,-123.101848,49.228309,-123.145717,10.09,35.25,2.0,completed,
9484,3371,1518,2024-05-02 14:02:00,2024-05-02 14:09:00,2024-05-02 14:23:00,45.359898,-75.643146,45.391248,-75.662371,6.42,13.74,1.1,completed,
9485,4841,1837,2024-04-29 03:45:00,2024-04-29 03:57:00,2024-04-29 04:44:00,53.559352,-113.508815,53.603357,-113.490965,21.81,34.03,1.0,completed,
9486,5277,436,2024-08-27 23:54:00,,,45.48603,-73.621771,45.555334,-73.497097,31.58,5.0,1.0,cancelled,rider_cancelled
9487,9399,1224,2024-04-02 23:48:00,2024-04-02 23:52:00,2024-04-03 00:17:00,49.952663,-97.119441,49.836748,-97.151137,11.87,20.12,1.0,completed,
9488,8503,778,2024-07-03 03:06:00,2024-07-03 03:09:00,2024-07-03 03:22:00,45.414664,-75.749505,45.447555,-75.688509,7.61,14.15,1.0,completed,
9489,4060,1992,2024-02-02 20:39:00,2024-02-02 20:42:00,2024-02-02 20:57:00,44.569213,-63.55118,44.623099,-63.647642,8.21,14.99,1.0,completed,
9490,6321,1923,2024-05-26 11:06:00,2024-05-26 11:15:00,2024-05-26 12:05:00,53.570819,-113.527034,53.52687,-113.421364,19.53,33.93,1.1,completed,
9491,5174,1888,2024-06-05 06:50:00,2024-06-05 06:59:00,2024-06-05 07:46:00,46.823755,-71.145846,46.874943,-71.130154,18.97,52.6,1.75,completed,
9492,8200,1706,2024-06-13 10:46:00,2024-06-13 10:56:00,2024-06-13 12:17:00,45.411921,-75.645529,45.498401,-75.763994,34.62,51.97,1.0,completed,
9493,6319,2120,2024-02-01 05:31:00,,,49.218093,-123.118091,49.337917,-123.072657,26.25,5.0,1.5,cancelled,no_show
9494,3515,1817,2024-04-11 13:29:00,2024-04-11 13:39:00,2024-04-11 14:23:00,53.625291,-113.539754,53.469282,-113.485781,16.72,26.91,1.0,completed,
9495,5530,478,2024-05-27 18:52:00,2024-05-27 19:02:00,2024-05-27 19:38:00,53.50754,-113.452606,53.619013,-113.4287,16.25,26.25,1.0,completed,
9496,6792,2455,2024-05-08 18:00:00,2024-05-08 18:06:00,2024-05-08 19:30:00,45.407373,-75.713837,45.387356,-75.711,34.81,104.47,2.0,completed,
9497,8444,801,2024-11-25 21:54:00,2024-11-25 21:57:00,2024-11-25 22:25:00,44.609029,-63.568432,44.578962,-63.541167,10.65,23.01,1.25,completed,
9498,8789,2326,2024-05-17 20:33:00,2024-05-17 20:38:00,2024-05-17 21:05:00,45.424237,-73.556252,45.451809,-73.524237,10.04,17.56,1.0,completed,
9499,2878,1651,2024-07-23 14:24:00,2024-07-23 14:36:00,2024-07-23 15:23:00,45.495887,-73.570826,45.561677,-73.626198,20.42,56.15,1.75,completed,
9500,5998,1216,2024-08-24 21:47:00,,,46.767759,-71.194395,46.851238,-71.213158,35.68,0.0,1.0,cancelled,driver_cancelled
9501,8561,1133,2024-08-12 21:35:00,,,44.62101,-63.575775,44.64788,-63.55536,9.58,5.0,2.0,cancelled,rider_cancelled
9502,4514,780,2024-09-29 07:53:00,2024-09-29 07:58:00,2024-09-29 08:22:00,46.85786,-71.246977,46.840422,-71.234734,11.94,20.22,1.0,completed,
9503,8230,640,2024-09-06 09:55:00,2024-09-06 10:03:00,2024-09-06 10:14:00,49.223525,-123.060309,49.314951,-123.058671,4.56,9.88,1.0,completed,
9504,8948,1091,2024-02-18 03:35:00,2024-02-18 03:44:00,2024-02-18 04:02:00,49.342849,-123.197914,49.210558,-123.045954,5.37,11.02,1.0,completed,
9505,7280,923,2024-06-13 18:23:00,2024-06-13 18:35:00,2024-06-13 19:41:00,49.924017,-97.086547,49.966781,-97.196394,30.66,51.07,1.1,completed,
9506,9321,1094,2024-04-23 22:53:00,2024-04-23 22:59:00,2024-04-24 00:22:00,49.228841,-123.189857,49.27455,-123.09968,37.29,61.28,1.1,completed,
9507,5321,1753,2024-05-28 14:36:00,2024-05-28 14:48:00,2024-05-28 14:59:00,44.669706,-63.558574,44.62662,-63.599536,5.19,11.84,1.1,completed,
9508,6675,1324,2024-07-01 05:02:00,2024-07-01 05:08:00,2024-07-01 05:19:00,49.835022,-97.167411,49.85383,-97.072921,6.02,17.89,1.5,completed,
9509,2789,1148,2024-09-19 06:48:00,2024-09-19 06:59:00,2024-09-19 07:27:00,46.836393,-71.208354,46.748895,-71.241269,13.51,33.62,1.5,completed,
9510,5848,830,2024-05-12 04:48:00,2024-05-12 04:53:00,2024-05-12 05:19:00,50.974485,-114.026367,50.977707,-114.05039,13.56,22.48,1.0,completed,
9511,8451,1365,2024-05-07 10:42:00,2024-05-07 10:46:00,2024-05-07 12:04:00,46.803668,-71.213075,46.825453,-71.134755,34.21,51.39,1.0,completed,
9512,5774,1860,2024-09-17 21:12:00,2024-09-17 21:23:00,2024-09-17 22:28:00,48.410971,-123.369172,48.476018,-123.362686,31.0,70.35,1.5,completed,
9513,6394,1490,2024-08-05 19:42:00,2024-08-05 19:45:00,2024-08-05 20:31:00,46.761487,-71.185786,46.887258,-71.156991,18.82,29.85,1.0,completed,
9514,5727,1844,2024-12-10 16:23:00,2024-12-10 16:32:00,2024-12-10 16:37:00,43.649667,-79.43728,43.724862,-79.379141,1.89,6.15,1.0,completed,
9515,3338,316,2024-09-09 03:55:00,2024-09-09 04:04:00,2024-09-09 04:55:00,53.519445,-113.505176,53.527256,-113.539831,22.01,34.31,1.0,completed,
9516,3760,1259,2024-10-12 19:54:00,2024-10-12 19:58:00,2024-10-12 20:06:00,53.579944,-113.476141,53.54903,-113.550707,5.09,21.25,2.0,completed,
9517,3904,2218,2024-07-03 02:09:00,2024-07-03 02:19:00,2024-07-03 03:03:00,45.42193,-75.705064,45.424914,-75.739509,16.44,39.77,1.5,completed,
9518,2693,877,2024-07-28 23:51:00,2024-07-28 23:59:00,2024-07-29 01:19:00,44.667996,-63.534079,44.675388,-63.574675,35.28,92.56,1.75,completed,
9519,6679,1323,2024-04-16 10:05:00,2024-04-16 10:11:00,2024-04-16 10:53:00,49.816697,-97.172429,49.911034,-97.106847,19.97,39.32,1.25,completed,
9520,8997,1899,2024-04-10 08:41:00,2024-04-10 08:53:00,2024-04-10 09:13:00,46.800328,-71.162969,46.826495,-71.151324,10.46,18.14,1.0,completed,
9521,7143,2428,2024-03-28 06:10:00,,,45.517814,-73.60199,45.43573,-73.595014,19.37,5.0,1.0,cancelled,no_show
9522,5707,983,2024-08-08 08:42:00,2024-08-08 08:50:00,2024-08-08 09:41:00,49.847656,-97.060336,49.953225,-97.123628,20.1,31.64,1.0,completed,
9523,9173,1353,2024-09-24 21:15:00,,,49.345017,-123.117014,49.27882,-123.053596,29.29,5.0,1.75,cancelled,rider_cancelled
9524,8322,2123,2024-03-15 01:09:00,2024-03-15 01:14:00,2024-03-15 02:02:00,45.431641,-75.627286,45.400099,-75.772368,20.39,48.07,1.5,completed,
9525,3426,910,2024-02-26 08:28:00,,,45.572542,-73.635322,45.565702,-73.596478,4.46,0.0,1.0,cancelled,driver_cancelled
9526,7296,1646,2024-09-16 02:38:00,2024-09-16 02:50:00,2024-09-16 04:05:00,53.567804,-113.471885,53.585441,-113.462063,30.63,46.38,1.0,completed,
9527,8464,1808,2024-03-17 10:33:00,2024-03-17 10:38:00,2024-03-17 11:43:00,43.608261,-79.439105,43.716532,-79.358091,27.7,42.28,1.0,completed,
9528,6599,431,2024-04-10 08:14:00,,,49.215907,-123.146607,49.205282,-123.087834,35.29,5.0,1.0,cancelled,rider_cancelled
9529,6113,724,2024-02-04 09:59:00,2024-02-04 10:07:00,2024-02-04 11:05:00,53.492302,-113.479621,53.608679,-113.474148,27.59,42.13,1.0,completed,
9530,3645,135,2024-07-08 23:43:00,2024-07-08 23:52:00,2024-07-09 00:53:00,45.478035,-73.618329,45.509746,-73.588261,24.74,38.14,1.0,completed,
9531,8475,192,2024-08-03 01:22:00,2024-08-03 01:33:00,2024-08-03 02:50:00,49.247309,-123.064199,49.268838,-123.154692,34.46,51.74,1.0,completed,
9532,6664,425,2024-01-16 03:39:00,2024-01-16 03:49:00,2024-01-16 05:00:00,49.2304,-123.168259,49.205494,-123.128658,33.07,74.7,1.5,completed,
